tweet_id,target,text,span,category
1658428582446738944,Arab,@DrSinanOgan Adaylığınız için eşimle  imza verdik.Bedel istemiyoruz. Sadece millet ittifakı ile hdp-pkk karşıtlığı ve mülteci konusunda  kamuoyundanet birşekildesağlam bir sözleşmeyaparak bu milleti arap sevicilerden kurtarın. Yakın Geleceğin Türk Milliyetçilerinin zaten vizyoner liderisiniz,arap sevicilerden kurtarın,Swearing; Insult; Defamation; Dehumanization
1515009705088802822,Jew,"Rabbim İsrail'in sonunu, Filistin ve Mescid-i Aksa'nın kurtuluşunu bizim elimizden nasip eylesin inşaAllah. Amin... #GözümüzKulağımızAksada https://t.co/BSiIgkKnnI",İsrail'in sonunu,Threat of Enmity; War; Attack; Murder; or Harm
1519761686177239041,Greek,@Hamit96346621 @nar_gazi @Miihrbnmm @hypebilgi Tamam yunan tohumu,yunan tohumu,Swearing; Insult; Defamation; Dehumanization
1498712147039244292,Greek,"@varank Kimse bize savaş açmaya tenezzül bile etmez artık. Zaten silahsız kuşatıyorlar sayenizde.Ülke Suriyeli,Arap ve Afganların işgali altında. Adalarımız Yunan işgalinde.Kendinizle gurur duymaya devam edin. #SandıktaGörüşeceğiz",Adalarımız Yunan işgalinde.,Exaggeration; Generalization; Attribution; Distortion
1564671299619897346,Greek,Kurtuluş Savaşı Yunan la yapılmış ama nedense düşmanlık başka odak ve değerlerle? resmi ritüellerde Yunanın işgal sırasında işlediği suçlardan ve savaştan bir kaç yıl sonra dönemin chp iktidarının yunanla sarmaş dolaş olmasından hiç bahsedilmez...,"düşmanlık başka odak ve değerlerle,yunanla sarmaş dolaş olmasından","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1568222726992568321,Greek,@username @username @username Ben sana bişi yaptım sen merak etme. Yunan tohumu. Geldikleri gibi gitmediler işte be Paşam. Kimi itini bıraktı kimi de böyle p*çini. https://t.co/5qtW6YQy6L,"Yunan tohumu,Kimi itini bıraktı kimi de böyle p*çini","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1566426636240797700,Greek,"Şunu iyi bil Yunanistan!

Fıtrat değişir sanma! Bu kan yine o kandır…

Bir gece ansızın gelebiliriz… https://t.co/YRVoXu1OXt","Fıtrat değişir sanma! Bu kan yine o kandır…,Bir gece ansızın gelebiliriz…","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1393505284442701825,Jew,#BebekKatiliİsrail #TeeörDevletiİsrail https://t.co/ZxHvwCr6bO,"#BebekKatiliİsrail,#TeeörDevletiİsrail","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1553654087480233985,Jew,@linacanil @filmizletavsiye @iyikiogrendim Parayla toprak satma olayı yok bütün toprakların tapuları filistinlilerde ama terörist itrail bunları geçersiz sayıyor her gün okul çağındaki çocuklar öldürülüyor zeytin ağaçları kesiliyor evler yıkılıp el konuluyor hastaneler dahil bombalanıyor ama siz görmüyorsunuz,terörist itrail,Swearing; Insult; Defamation; Dehumanization
1393735168557522944,Jew,"Filistin-Mısır sınırına itrail saldırı düzenlendi orada da müslümanlar sınıra dayandı diye onlara da saldırmaya başladı kuduz köpek.
#palestine_egypt
#filistin_misir https://t.co/r46clGBMs9",kuduz köpek,Swearing; Insult; Defamation; Dehumanization
1658170003626024960,Armenian,@YucelReklamc @kadiroezer @dedicadet_life yok anasının amı. adam yurtdışında ermeni yasa tasarsını eleştirdi diye mhp dediki bizden habersiz ne diye açıklama yapıyorsun. çünkü bahçeli erdoğanı destekliyordu. içeriden yeni bir gücün çıkmasını istemedi. adamda gitti sonra bahçeliye rakip oldu şutladılar.,adam yurtdışında ermeni yasa tasarsını eleştirdi diye mhp dediki bizden habersiz ne diye açıklama yapıyorsun.,Exclusive/Discriminatory Discourse
1393486846387265539,Jew,#FilistinYalnızDeğil #GenocideinGaza #GazzaUnderAttack #Katilİsrail #GazzedeKatliamVar 🇹🇷🇵🇸 https://t.co/0yiLZyZLlv,#Katilİsrail,Swearing; Insult; Defamation; Dehumanization
1658032791299162112,Armenian,"@siyahinci208 @havva1e Koy abi , zedüşt , dinsiz , imansız , ermeni tohumu , 50.000 insanımızın katili terörist apo'yu , % 30 oy alır bu Ülkede..Tarihinden bir haber , geçmişinden bir haber , atasından bir haber , dünyadan bir haber , bu tiktokçulara , kalp sevicilere sen ne anlatabilirsin..",ermeni tohumu,Swearing; Insult; Defamation; Dehumanization
1394971396929896448,Jew,@username Bu ve bütün fotografları aklınıza kazıyın asla unutmayın ve ne olursa olsun yahudi itlerine asla merhamet göstermeyin! Bir gün itrail yok olunca oradaki yahudi itlerine yapacaklarımızı düşünemiyorum bile 🇹🇷🇵🇸,"yahudi itlerine asla merhamet göstermeyin,yahudi itlerine yapacaklarımızı düşünemiyorum,yahudi itlerine","Threat of Enmity; War; Attack; Murder; or Harm,Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization"
1658139896547033088,Armenian,@gulsumkagatun @dileysss @DijitalNabiz @TurkcuPaylasim Ermeni Çeteleri ile birleşirsen Milliyetçiler de Erdoğan ile birleşir.,Ermeni Çeteleri,Symbolization
1658472363368014080,Armenian,@kilicdarogluk Bölücülerle ve fetöcülerle işbirliği tutmayan Ermeni @kilicdarigluk ve CHP taraftarları Atatürk'ü hatırladı. Tamam iyi güzel de zamanında @kilicdarogluk gibi Kripto Ermenileri Sabiha Gökçen'e Atatürk bombalattı. Unutmuşsunuzdur dedik. Oy verirken bunu da hatırlayın 😁 https://t.co/2mfETDcbgi,"Bölücülerle ve fetöcülerle işbirliği tutmayan Ermeni,Kripto Ermenileri","Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1551959276641406977,Greek,"YAT YARIŞINDA YUNAN TAHRİĞİ

Ege'de Yunan tahriki devam ediyor. Bu kez bir Yunan botu yat yarışında yelkenli tekneyi taciz etti. Yunan botuna, Türk Sahil Güvenlik Komutanlığı botu müdahale etti https://t.co/AqmMYcKRJL","YUNAN TAHRİĞİ,Yunan tahriki","Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion"
1658732615250132992,Armenian,"@Anilyayci @DrSinanOgan Milli silah sanayi ile dalga geçip el altından tehdit edenleri birinci sıralardan aday gösteren, Mustafa Kemal Atatürk'e Dersim katliamcısı diyenleri birinci sıralardan aday koyan, sözde Ermeni soykırımını kabul edenleri üçüncü sıralardan aday kotan Kılıçdaroğlu maalesef bitti.",sözde Ermeni soykırımını,Exaggeration; Generalization; Attribution; Distortion
1555855981858390016,Jew,Allah belanı versin itrail...allahım intikamını almayı bize nasip etsin...#GazaUnderAttack https://t.co/Zj7c9fqUFw,"Allah belanı versin itrail,intikamını almayı bize nasip etsin","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1392056683686506497,Jew,Rabbim israili helak eyle yok et yak yik soylarini kurut  YARABBİM #KuduesBaskını #MescidiAksaOnurumuzdur #KudusBizimdir #AksadaBaskınVar #MescidiAksaYanlızDeğildir https://t.co/OHdZUknBUm,israili helak eyle yok et yak yik soylarini kurut,Threat of Enmity; War; Attack; Murder; or Harm
1522092745699074049,Jew,"İsrail'in kuruluş doktrininin kaynağı yahudi geleneği değil; ırkçılık, sömürgecilik ve 19. yy. Batı ulusçuluğundan doğmuş siyasi siyonizmdir.| Roger Garaudy 🇵🇸

#GözümüzKulağımızAksada
#القدس_خط_أحمر
#KeepEyeOnAlAqsa #المسجد_الأقصي_بأعيننا
#IsraeliTerrorism https://t.co/AfqTdhZpwX","ırkçılık, sömürgecilik ve 19. yy. Batı ulusçuluğundan doğmuş siyasi siyonizmdir",Exaggeration; Generalization; Attribution; Distortion
1658414541712110080,Armenian,@SavciSayan Başkanım tamam da bunların yaptıkları yanlarına kar mı kalacak yani bunların hiç hesabı sorulmayacak mı bunlar Göz göre göre kazanırlarsa hepimizi keseceklerini söylüyorlar Hepimiz Müslümanız bunların Rum tohumu olduğu belli Ermeni tohumu olduğu belli bunların yanına mı kalacak,"Göz göre göre kazanırlarsa hepimizi keseceklerini söylüyorlar,bunların Rum tohumu olduğu belli Ermeni tohumu olduğu belli","Threat of Enmity; War; Attack; Murder; or Harm,Exaggeration; Generalization; Attribution; Distortion"
1392414376771080194,Jew,#IsraeliTerrorism #Isreal #kahrolsunisrail https://t.co/8aLYgIuEb5,#kahrolsunisrail,Threat of Enmity; War; Attack; Murder; or Harm
1393653469647675395,Jew,"Ey Israil mazlumun duası zalimi dize getirecektir, mazlumun ahı seni yakacaktır. Filistin halkı kazanacaktır.

#TürkiyeFilistininYanında https://t.co/BYvZJLSv6r",zalim,Swearing; Insult; Defamation; Dehumanization
1538817793826639872,Greek,@username Bunlar yunan tohumu cünkü,yunan tohumu,Swearing; Insult; Defamation; Dehumanization
1658691987741236992,Armenian,@furkancerkes Aralarındaki tek fark biri ümmetçi Kürdistan diğeri ermeni menşeyli kürdistan istiyor ... https://t.co/yiYR0R2Ymr,ermeni menşeyli kürdistan,Exaggeration; Generalization; Attribution; Distortion
1658419498188144896,Arab,@LarreyXiv @maiarhez @sekfobidetected Yaş kaç dayıcım bi ayağın çukurda millatan önce ki lafları kullanıyosun arap orpspu cocugı defol,"arap orpspu cocugı,defol","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1490103640106979336,Greek,@username Bu yavşak öldü daha ne üstadı yunan tohumu? Boğazda restaurantı gasp edip sizin gibi avanakları kandıran fesli mısır püskülü:),yunan tohumu,Swearing; Insult; Defamation; Dehumanization
1535029639005065227,Greek,"Türkiye Yunanistan ile gerginlik yaşarken hdp'nin öcalan için yürüyüş yapması zamanlama açısından çok manidar.

İlk fırsatta sırtımızdan vuracaklar.

#Greece
#GemlikeYürüyoruz
#ŞakamızYokYunanistan",İlk fırsatta sırtımızdan vuracaklar.,Exaggeration; Generalization; Attribution; Distortion
1570434299643727877,Greek,@KitaPShirsizi Yunan tohumu.,Yunan tohumu,Swearing; Insult; Defamation; Dehumanization
