Tweet_id,Target,Text,Span,tokens,tags
1658705051676818944,Hedef: Ermeni Karşıtı,"@ercanfaras @misvakcaps Turkiyede hukumette yönetimdeki 
Recep Tayyip Erdogan Suleyman Soylu Hulusi Akar Hakan Fidan
sayesinde teröristkatil ermeni yahudi pkk/ypgliler istanbul ve diger şehirlerde bebekleri çocuklari öldüremiyor
Laikchpiphdpyesilsolhukumetinde her sehirde yeniden bebeklere saldirir pkk https://t.co/ntZCwGN5bC","teröristkatil ermeni,bebekleri çocuklari öldüremiyor","[""ercanfaras"", ""misvakcaps"", ""Turkiyede"", ""hukumette"", ""y\u00f6netimdeki"", ""Recep"", ""Tayyip"", ""Erdogan"", ""Suleyman"", ""Soylu"", ""Hulusi"", ""Akar"", ""Hakan"", ""Fidan"", ""sayesinde"", ""ter\u00f6ristkatil"", ""ermeni"", ""yahudi"", ""pkk"", ""ypgliler"", ""istanbul"", ""ve"", ""diger"", ""\u015fehirlerde"", ""bebekleri"", ""\u00e7ocuklari"", ""\u00f6ld\u00fcremiyor"", ""Laikchpiphdpyesilsolhukumetinde"", ""her"", ""sehirde"", ""yeniden"", ""bebeklere"", ""saldirir"", ""pkk"", ""https"", ""t"", ""co"", ""ntZCwGN5bC""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1515387369347764235,Hedef: Yahudi Karşıtı,"@username Katil israil
#GözümüzKulağımızAksada",Katil israil,"[""username"", ""Katil"", ""israil"", ""G\u00f6z\u00fcm\u00fczKula\u011f\u0131m\u0131zAksada""]","[0, 5, 5, 0]"
1391014220314128385,Hedef: Yahudi Karşıtı,@username Amiiiiiinnnnnnn #Kahrolsunİsrail,Kahrolsunİsrail,"[""username"", ""Amiiiiiinnnnnnn"", ""Kahrolsun\u0130srail""]","[0, 0, 3]"
1658593729991639040,Hedef: Ermeni Karşıtı,@ardazvezda Bu kadın ermeni soykırım saçmalığını savundu yıllarca milleti salak yerine sokmayın arkadaş,ermeni soykırım saçmalığını,"[""ardazvezda"", ""Bu"", ""kad\u0131n"", ""ermeni"", ""soyk\u0131r\u0131m"", ""sa\u00e7mal\u0131\u011f\u0131n\u0131"", ""savundu"", ""y\u0131llarca"", ""milleti"", ""salak"", ""yerine"", ""sokmay\u0131n"", ""arkada\u015f""]","[0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
1556404287630151680,Hedef: Yahudi Karşıtı,"3)
#GazzeDireniyor
 Âlim diye fetva aldığımız hocaların yarısıda yahudidir,
Bukadar yahudilik içinde kirlendik temizlenmeli diye kullandığımız deterjan,sabun, şampuanda yahudidir.
Eğlencemiz, hüznümüz, düğünümüz, hatta artık cenaze törenimiz bile yahudidir,","Âlim diye fetva aldığımız hocaların yarısıda yahudidir,Bukadar yahudilik içinde kirlendik","[""3"", ""GazzeDireniyor"", ""\u00c2lim"", ""diye"", ""fetva"", ""ald\u0131\u011f\u0131m\u0131z"", ""hocalar\u0131n"", ""yar\u0131s\u0131da"", ""yahudidir"", ""Bukadar"", ""yahudilik"", ""i\u00e7inde"", ""kirlendik"", ""temizlenmeli"", ""diye"", ""kulland\u0131\u011f\u0131m\u0131z"", ""deterjan"", ""sabun"", ""\u015fampuanda"", ""yahudidir"", ""E\u011flencemiz"", ""h\u00fczn\u00fcm\u00fcz"", ""d\u00fc\u011f\u00fcn\u00fcm\u00fcz"", ""hatta"", ""art\u0131k"", ""cenaze"", ""t\u00f6renimiz"", ""bile"", ""yahudidir""]","[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1391344008081838082,Hedef: Yahudi Karşıtı,"Bu nasıl tezat? 
Ramazandayken  KUDÜS zalim kafir israilin  zulmü altında annelerin gözleri yaşlı yiğit filistin müslümanı mücadele içindeyken  ne  oluyor ki kafir gelenegi icadı olan anneler günü kutlanıyor??
#annelergunu #kuduesbizimdir #MescidiAksaYanlızDeğildir #MescidiAksa https://t.co/sVYTreg0au","zalim kafir israilin,kafir gelenegi icadı olan","[""Bu"", ""nas\u0131l"", ""tezat"", ""Ramazandayken"", ""KUD\u00dcS"", ""zalim"", ""kafir"", ""israilin"", ""zulm\u00fc"", ""alt\u0131nda"", ""annelerin"", ""g\u00f6zleri"", ""ya\u015fl\u0131"", ""yi\u011fit"", ""filistin"", ""m\u00fcsl\u00fcman\u0131"", ""m\u00fccadele"", ""i\u00e7indeyken"", ""ne"", ""oluyor"", ""ki"", ""kafir"", ""gelenegi"", ""icad\u0131"", ""olan"", ""anneler"", ""g\u00fcn\u00fc"", ""kutlan\u0131yor"", ""annelergunu"", ""kuduesbizimdir"", ""MescidiAksaYanl\u0131zDe\u011fildir"", ""MescidiAksa"", ""https"", ""t"", ""co"", ""sVYTreg0au""]","[0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658257668543246080,Hedef: Kürt Karşıtı,TECAVÜZCÜ PKK❌ KÜRTLERİN İTİBARINI KÖTÜ GÖSTERMEK İÇİN TUTULMUŞ DEJENERE KÜRTLER! KÜRT KARDEŞİM BU TUZAKLARA DEĞİL GERÇEKLERE GERÇEKTEN ONLARI SEVEN ERDOĞAN’IN HEPİMİZİN PRESTİJİNİ DÜNYA LİDERİ ÜLKENİN VATANDAŞLARI SEVİYESİNE TAŞIDIĞINI GÖRSÜN! ABD İNG ALM FR BİTTİ,TECAVÜZCÜ PKK❌ KÜRTLERİN İTİBARINI KÖTÜ GÖSTERMEK İÇİN TUTULMUŞ DEJENERE KÜRTLER!,"[""TECAV\u00dcZC\u00dc"", ""PKK"", ""K\u00dcRTLER\u0130N"", ""\u0130T\u0130BARINI"", ""K\u00d6T\u00dc"", ""G\u00d6STERMEK"", ""\u0130\u00c7\u0130N"", ""TUTULMU\u015e"", ""DEJENERE"", ""K\u00dcRTLER"", ""K\u00dcRT"", ""KARDE\u015e\u0130M"", ""BU"", ""TUZAKLARA"", ""DE\u011e\u0130L"", ""GER\u00c7EKLERE"", ""GER\u00c7EKTEN"", ""ONLARI"", ""SEVEN"", ""ERDO\u011eAN"", ""IN"", ""HEP\u0130M\u0130Z\u0130N"", ""PREST\u0130J\u0130N\u0130"", ""D\u00dcNYA"", ""L\u0130DER\u0130"", ""\u00dcLKEN\u0130N"", ""VATANDA\u015eLARI"", ""SEV\u0130YES\u0130NE"", ""TA\u015eIDI\u011eINI"", ""G\u00d6RS\u00dcN"", ""ABD"", ""\u0130NG"", ""ALM"", ""FR"", ""B\u0130TT\u0130""]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1567155672940167169,Hedef: Yunan Karşıtı,Yunanlılar akp genel başkanını Recep tayyibi ciddiye almıyor gözleri ile gülüyor  Erdoğan'ın 'Bir gece ansızın gelebiliriz' sözlerine Yunanistan'dan tepkiler: 'Seçim yatırımı' Cumhuriyet @username https://t.co/rh5eRalOuX,Yunanlılar akp genel başkanını Recep tayyibi ciddiye almıyor,"[""Yunanl\u0131lar"", ""akp"", ""genel"", ""ba\u015fkan\u0131n\u0131"", ""Recep"", ""tayyibi"", ""ciddiye"", ""alm\u0131yor"", ""g\u00f6zleri"", ""ile"", ""g\u00fcl\u00fcyor"", ""Erdo\u011fan"", ""\u0131n"", ""Bir"", ""gece"", ""ans\u0131z\u0131n"", ""gelebiliriz"", ""s\u00f6zlerine"", ""Yunanistan"", ""dan"", ""tepkiler"", ""Se\u00e7im"", ""yat\u0131r\u0131m\u0131"", ""Cumhuriyet"", ""username"", ""https"", ""t"", ""co"", ""rh5eRalOuX""]","[2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1534952762122854405,Hedef: Yunan Karşıtı,"@username Ben ezelden beridir hür yaşadım, hür yaşarım.
Hangi çılgın bana zincir vuracakmış? Şaşarım!
Kükremiş sel gibiyim, bendimi çiğner, aşarım.
Yırtarım dağları, enginlere sığmam, taşarım.

ANSIZIN GELEBİLİRİZ
#ŞakamızYokYunanistan
Adayımız belli
#TabikideErdoğan","ANSIZIN GELEBİLİRİZ
#ŞakamızYokYunanistan","[""username"", ""Ben"", ""ezelden"", ""beridir"", ""h\u00fcr"", ""ya\u015fad\u0131m"", ""h\u00fcr"", ""ya\u015far\u0131m"", ""Hangi"", ""\u00e7\u0131lg\u0131n"", ""bana"", ""zincir"", ""vuracakm\u0131\u015f"", ""\u015ea\u015far\u0131m"", ""K\u00fckremi\u015f"", ""sel"", ""gibiyim"", ""bendimi"", ""\u00e7i\u011fner"", ""a\u015far\u0131m"", ""Y\u0131rtar\u0131m"", ""da\u011flar\u0131"", ""enginlere"", ""s\u0131\u011fmam"", ""ta\u015far\u0131m"", ""ANSIZIN"", ""GELEB\u0130L\u0130R\u0130Z"", ""\u015eakam\u0131zYokYunanistan"", ""Aday\u0131m\u0131z"", ""belli"", ""TabikideErdo\u011fan""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0]"
1394237157380927489,Hedef: Yahudi Karşıtı,"Bir yanda mazlumlar şehid düşerken bir yandan da LGBT'yi yaymaya çalışan bir güruh var. Onların meselesini gölgede bırakmak bize düşüyor.

#GazzedeKatliamVar","LGBT'yi yaymaya çalışan bir güruh,LGBT'yi yaymaya çalışan bir güruh","[""Bir"", ""yanda"", ""mazlumlar"", ""\u015fehid"", ""d\u00fc\u015ferken"", ""bir"", ""yandan"", ""da"", ""LGBT"", ""yi"", ""yaymaya"", ""\u00e7al\u0131\u015fan"", ""bir"", ""g\u00fcruh"", ""var"", ""Onlar\u0131n"", ""meselesini"", ""g\u00f6lgede"", ""b\u0131rakmak"", ""bize"", ""d\u00fc\u015f\u00fcyor"", ""GazzedeKatliamVar""]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
1658547155580116992,Hedef: Ermeni Karşıtı,"@ekrem_imamoglu @kilicdarogluk @mansuryavas23 Kılıçtaroğlu, imamoğlu, kaftancıoğlu el ele diz dize chp nin içinden geçtiler yapısını değiştirdiler. ATATÜRK cülerin hepsini harcadılar 1 adet ATATÜRK cü kalmadı yönetimde nerde ermeni gırığı nerde işbirlikçi nerde terör sempatizanı varsa doldurdular lanet olsun bunlara",nerde ermeni gırığı,"[""ekrem_imamoglu"", ""kilicdarogluk"", ""mansuryavas23"", ""K\u0131l\u0131\u00e7taro\u011flu"", ""imamo\u011flu"", ""kaftanc\u0131o\u011flu"", ""el"", ""ele"", ""diz"", ""dize"", ""chp"", ""nin"", ""i\u00e7inden"", ""ge\u00e7tiler"", ""yap\u0131s\u0131n\u0131"", ""de\u011fi\u015ftirdiler"", ""ATAT\u00dcRK"", ""c\u00fclerin"", ""hepsini"", ""harcad\u0131lar"", ""1"", ""adet"", ""ATAT\u00dcRK"", ""c\u00fc"", ""kalmad\u0131"", ""y\u00f6netimde"", ""nerde"", ""ermeni"", ""g\u0131r\u0131\u011f\u0131"", ""nerde"", ""i\u015fbirlik\u00e7i"", ""nerde"", ""ter\u00f6r"", ""sempatizan\u0131"", ""varsa"", ""doldurdular"", ""lanet"", ""olsun"", ""bunlara""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658476149096473088,Hedef: Ermeni Karşıtı,"SİHALARA dokunulacak,15 mayıstan sonra İzmir'den TCG'de gidecek Siha adını da duymayacaksınız,Özerklik,Ermeni Piçi Apo'ya ev hapsi,Eli kanli Selo'ya özgürlük,kana kan dişe diş söylemleri,yüz yıllık hesap demeçleri...Vs. Ermeni ALEVİSİ KILIÇDAROĞLU  İhanete de varsa bütün kozları","Ermeni Piçi,kana kan dişe diş söylemleri,Ermeni ALEVİSİ KILIÇDAROĞLU İhanete de varsa","[""S\u0130HALARA"", ""dokunulacak"", ""15"", ""may\u0131stan"", ""sonra"", ""\u0130zmir"", ""den"", ""TCG"", ""de"", ""gidecek"", ""Siha"", ""ad\u0131n\u0131"", ""da"", ""duymayacaks\u0131n\u0131z"", ""\u00d6zerklik"", ""Ermeni"", ""Pi\u00e7i"", ""Apo"", ""ya"", ""ev"", ""hapsi"", ""Eli"", ""kanli"", ""Selo"", ""ya"", ""\u00f6zg\u00fcrl\u00fck"", ""kana"", ""kan"", ""di\u015fe"", ""di\u015f"", ""s\u00f6ylemleri"", ""y\u00fcz"", ""y\u0131ll\u0131k"", ""hesap"", ""deme\u00e7leri"", ""Vs"", ""Ermeni"", ""ALEV\u0130S\u0130"", ""KILI\u00c7DARO\u011eLU"", ""\u0130hanete"", ""de"", ""varsa"", ""b\u00fct\u00fcn"", ""kozlar\u0131""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]"
1390856001574817799,Hedef: Yahudi Karşıtı,"#MescidiAksa
#Kahrolsunİsrail https://t.co/8zpQE4It3K",#Kahrolsunİsrail,"[""MescidiAksa"", ""Kahrolsun\u0130srail"", ""https"", ""t"", ""co"", ""8zpQE4It3K""]","[0, 3, 0, 0, 0, 0]"
1658626730427310080,Hedef: Ermeni Karşıtı,"@zagortenay76 @mervecakirgok Lanetliyorsan kucağından in hdpnin zira onlar başkan aponun heykelini dikicek ermeni pardon merdiven kemalde serbest bırakıcak bozkurtlarda buna SESSİZ KALICAK,kinimiz çok diri İYKİ VARSIN EREN ONUN BUNUN COCUGU APO",ermeni pardon,"[""zagortenay76"", ""mervecakirgok"", ""Lanetliyorsan"", ""kuca\u011f\u0131ndan"", ""in"", ""hdpnin"", ""zira"", ""onlar"", ""ba\u015fkan"", ""aponun"", ""heykelini"", ""dikicek"", ""ermeni"", ""pardon"", ""merdiven"", ""kemalde"", ""serbest"", ""b\u0131rak\u0131cak"", ""bozkurtlarda"", ""buna"", ""SESS\u0130Z"", ""KALICAK"", ""kinimiz"", ""\u00e7ok"", ""diri"", ""\u0130YK\u0130"", ""VARSIN"", ""EREN"", ""ONUN"", ""BUNUN"", ""COCUGU"", ""APO""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1556343061705359364,Hedef: Yahudi Karşıtı,"Taşların, ağaçların zalimi haber vereceği günü bekle! 

#Katilİsrail
#GazaUnderAttack https://t.co/ImAFRVD1Ue",zalimi,"[""Ta\u015flar\u0131n"", ""a\u011fa\u00e7lar\u0131n"", ""zalimi"", ""haber"", ""verece\u011fi"", ""g\u00fcn\u00fc"", ""bekle"", ""Katil\u0130srail"", ""GazaUnderAttack"", ""https"", ""t"", ""co"", ""ImAFRVD1Ue""]","[0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1483529394782195714,Hedef: Yahudi Karşıtı,@username Amin inşallah 🤲 kahrolsun itrail,"kahrolsun itrail,itrail","[""username"", ""Amin"", ""in\u015fallah"", ""kahrolsun"", ""itrail""]","[0, 0, 0, 3, 5]"
1390504918939746305,Hedef: Yahudi Karşıtı,"Hakkımız olana, halkımızın olana sahip çıkmazsak yamyamlara bırakmış olacağız. 

 #KudüsBizimdir  #FreePalestine",yamyamlara,"[""Hakk\u0131m\u0131z"", ""olana"", ""halk\u0131m\u0131z\u0131n"", ""olana"", ""sahip"", ""\u00e7\u0131kmazsak"", ""yamyamlara"", ""b\u0131rakm\u0131\u015f"", ""olaca\u011f\u0131z"", ""Kud\u00fcsBizimdir"", ""FreePalestine""]","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]"
1657965939353174016,Hedef: Kürt Karşıtı,Bu seçim daha çok üzülürüm sanıyordum ama öyle olmadı.Kıçında don olmayıp çocuklarına istediğini alamayan kürt faşisti Anadolu irfanlarına hayırlı olsun. https://t.co/92XCMv4Ykr,Kıçında don olmayıp çocuklarına istediğini alamayan kürt faşisti,"[""Bu"", ""se\u00e7im"", ""daha"", ""\u00e7ok"", ""\u00fcz\u00fcl\u00fcr\u00fcm"", ""san\u0131yordum"", ""ama"", ""\u00f6yle"", ""olmad\u0131"", ""K\u0131\u00e7\u0131nda"", ""don"", ""olmay\u0131p"", ""\u00e7ocuklar\u0131na"", ""istedi\u011fini"", ""alamayan"", ""k\u00fcrt"", ""fa\u015fisti"", ""Anadolu"", ""irfanlar\u0131na"", ""hay\u0131rl\u0131"", ""olsun"", ""https"", ""t"", ""co"", ""92XCMv4Ykr""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1568356741494226945,Hedef: Yunan Karşıtı,"Tunç Soyer Yunan tohumu dur.
Bu akşam tescillendi 😡 https://t.co/byjfJfGtch",Yunan tohumu,"[""Tun\u00e7"", ""Soyer"", ""Yunan"", ""tohumu"", ""dur"", ""Bu"", ""ak\u015fam"", ""tescillendi"", ""https"", ""t"", ""co"", ""byjfJfGtch""]","[0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]"
