tweet_id,target,text,span,category
1658040139099128064,Armenian,@Kusu__Ebabil Hatay dan aday olmayacağını duyunca anlamıştım. Tip bundan vazgeçmiş. Göze çok batıyor diye Antalya 2.sıraya atmış bence. Antalya CHP lidir. 2. sıradan seçilmesi mümkün değildi. Anası da Ermeni zaten hepsi deşifre oldu.Birbirlerinin biel ardında durmuyorlar. Yesinler birbirlerini,"Anası da Ermeni zaten hepsi deşifre oldu.,Yesinler birbirlerini","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1658546689387421952,Armenian,"@REM__BEN @herkesicinCHP Kılıçtaroğlu, imamoğlu, kaftancıoğlu el ele diz dize chp nin içinden geçtiler yapısını değiştirdiler. ATATÜRK cülerin hepsini harcadılar 1 adet ATATÜRK cü kalmadı yönetimde nerde ermeni gırığı nerde işbirlikçi nerde terör sempatizanı varsa doldurdular lanet olsun bunlara",ermeni gırığı,Swearing; Insult; Defamation; Dehumanization
1658049327644791040,Armenian,@attavratlugano @ertemsener Lan göt 18 19 yaşındasın belkide gelmiş bana artist artist konuşuyor. Siktirin gidin Azərbaycan düşmanı ermeni dost edineni seçin. Sizin gibilerine yardım edende aklnınl ben,Azərbaycan düşmanı ermeni dost edineni seçin,Exclusive/Discriminatory Discourse
1658694657130515968,Armenian,@kazakerkegi Sen biliyorsun ya yeter Ermeni torunu vatansız aşalık mahlukat Anadolu senin gibi çakallık yapmak için oy kullanmıyor önce aklı ve vicdanına bakıyor gerçi sende olmayan şeyler ama K.Atatürk sizleri görseydi vallahi hepinizi kurşuna dizdirirdi 🇹🇷🤘🏻,"Ermeni torunu,vatansız aşalık mahlukat,K.Atatürk sizleri görseydi vallahi hepinizi kurşuna dizdirirdi","Symbolization,Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1658142123319860992,Armenian,@kenan12_erol Bunları da söyleyen Ermeni @kilicdarogluk bu Vatan'ı satılık oy vereni de aptal zannetmiş. Kılıçdaroğlu boş vaadlerini bölücülere saklasın. Seçim yüzünden boş vaade karnımız tok. İcraata bakıyoruz. Türk'ün yurdunu Türk yönetir. Ermeni değil. SSK'yı batırana ülke mi teslim edilir? https://t.co/OHlZnI8ZOm,Ermeni değil,Exclusive/Discriminatory Discourse
1658545984056484096,Armenian,"@lordsinov Kılıçtaroğlu, imamoğlu, kaftancıoğlu el ele diz dize chp nin içinden geçtiler yapısını değiştirdiler. ATATÜRK cülerin hepsini harcadılar 1 adet ATATÜRK cü kalmadı yönetimde nerde ermeni gırığı nerde işbirlikçi nerde terör sempatizanı varsa doldurdular lanet olsun bunlara","ermeni gırığı,lanet olsun bunlara","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658012970691994112,Armenian,@ahmet_elkt @solcugazete Ya bı git işine! Biriniz Ermeni diyosunuz biriniz sen arapsin diyosunuz yuh yani artık. Araplikla ermenilikpe uzaktan yakından alakam yok. Atama benziyorum canım tamam mı. Türkoğlu Türküm. Sizi iftiracı MANİPÜLATÖRCÜ Araplar.,"siz iftiracı MANİPÜLATÖRCÜ Araplar,Araplikla ermenilikpe uzaktan yakından alakam yok","Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1658156580288844032,Armenian,@mt_goksu Ben size diye bileceğim tek şey yavşaksınız piç si iz sizin ananız babanız belli değil ermeni yahudi piçleri,"yavşaksınız piç,ananız babanız belli değil,ermeni yahudi piçleri","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658360768541217024,Armenian,"@solcugazete Adam yine kazandı
Fetöye hdpkk ya satılık iş adamlarına zincir marketlere sözde sanatçı ve medya bozuntularına çakma müslüman çakma milliyetçilere haçlı ya yunana ermeni yahudi batı devletlerine içteki ve dıştaki HAİNLERE 17 düvele karşı
Erdoğan kazandı
Yine kazanacak https://t.co/1ztCUtqwLk","ermeni,haçlı ya yunana ermeni yahudi batı devletlerine içteki ve dıştaki HAİNLERE","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1658415633879499008,Armenian,@tahaferdi_tas Tüm ülkenin en kahpe seçmen kitlesisiniz akp yıllarca kendinden olmayana hain dedi şimdide siz inceye oğana oy verenlere hain diyorsunuz afedersin senin gibi bir ermeni dölü bana hain derse anasını sikerim siktir git burdan,ermeni dölü,Swearing; Insult; Defamation; Dehumanization
1658618778962341888,Armenian,@Devlet_024 Sen devlet memurların deĝil devlet hainisin.Bunu bir yahudi ermeni bile yapmaz....derhal yargılansın bu mahluk,"yahudi ermeni bile yapmaz,mahluk","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1658251467566752000,Armenian,@tanjuozcanchp Ülkenin üzerine bir Ermeni çökmeye çalışıyor sen Suriyeliden bahsediyorsun.Rahatsız oluyorsanız siz gidin.Benim tanıdığım Suriyeliler çok iyi insanlar.,Ülkenin üzerine bir Ermeni çökmeye çalışıyor,Exaggeration; Generalization; Attribution; Distortion
1658361950152032000,Armenian,"Hey gafiller
Vatan tehlikede ise
Soğan patates yiyememekle beni korkutmak
Tek sözle
yalın ayak
Yırtık çarıkla cepheden cepheye koşan
Haçlı siyonist ermeni ye geçit vermeyen
ejdadımı tanımamak
ya hile ile yada cebren vatana ihanet etmektir. https://t.co/j3r7tvNN5V",Haçlı siyonist ermeni,Swearing; Insult; Defamation; Dehumanization
1658218387003023104,Armenian,@sanaainat Kürt Türk alevi kardeşdir örgüt ve Ermeni destekçisi kalleşlir PKK şerefsiz bir örğütür onu destekleyende o çocuğudur ..,"Ermeni destekçisi,kalleşlir","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658372933452964096,Armenian,@Skilicdaroglu Kapıların eteklerinesiğinma ciasyon yapma Ermeni olduğunu halktan neden saklasın de önce iyi düşü dürüst olmayı çok iyi oku baynundaaki ermeni CIA tasmalarini çikartHalkla görüsş,"Ermeni olduğunu halktan neden saklasın,ermeni CIA tasmalarini","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1658121049702014976,Armenian,"@kilicdarogluk Kılıçdaroğlu, Kürt vatandaşlarımızın oyunu alacağım diye,  senin Türk Dünyasına uzak kalman, Türk birliğine uzak kalman, anlattığın  İpek yolu projesinde Azerbeycan Türkmenlerini dışlaman, Hain ermeni dostu  İran'ı ağzına alman bu sonuca sebep oldu.",Hain ermeni dostu,Swearing; Insult; Defamation; Dehumanization
1658250301487436032,Armenian,@humay_ylmz @turkistanhaber_ @kilicdarogluk @fatihportakal Bir Türkiyeli Türk olarak sözün asalet koktu bunlar ermeni keşke azerbaycanda yaşasam,bunlar ermeni,Swearing; Insult; Defamation; Dehumanization
1657980718813703936,Armenian,"@MHP_Bilgi @_MHPistanbul_ butun Turkiyeli ögrencilere ögretmenlere siyasilere dna ırk testi yapilarak aciklanmali
 kim yahudi geni tasiyor kim yunan geni tasiyor kim ermeni geni tasiyor https://t.co/ds7E7o1ngn",kim ermeni geni tasiyor,Exclusive/Discriminatory Discourse
1658259246893395968,Armenian,"@ekrem_imamoglu Senin oyun geçersiz hükmündedir.
Tehditle İstanbul'u dhkpc ve PKK ya peşkeş çekmen seni ne koruyacaktır nede kollayacak..
O yanına aldığın ermeni dönmeleri ve sen yeri vakti geldimi tek tek hesap vereceksiniz 🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷",ermeni dönmeleri,Swearing; Insult; Defamation; Dehumanization
1658063243124912128,Armenian,@yagmurayzit Ozaman icimizde barinan yunan rus ermeni bulgar  Süryani leride gonderin ...pkk ya yandas destek veriyolar ozaman adamsin derim ..onlari niye agzina almiyorsunuz sayin milliyetci ...,icimizde barinan yunan rus ermeni bulgar Süryani leride gonderin,Exclusive/Discriminatory Discourse
1658424453439664128,Armenian,@kilicdarogluk Hdp’nen ittifa kur. Sonra rahmet eyle. bay bay keMal bu son gunlerin! Iki yuzlu ermeni kopegi,Iki yuzlu ermeni kopegi,Swearing; Insult; Defamation; Dehumanization
1657950738465579008,Armenian,"@nabiontanya Tip yedi, Ve sizin LGBT takıntınız sizi yok etti.

Kürtler muhafazakar milliyetçidir, Gidip'de ermeni savunursan sana böyle %8 oy çıkar.

Hepinize müstahak, kusura bakma ama Kürtler beyinsiz:)",Gidip'de ermeni savunursan sana böyle %8 oy çıkar.,Exclusive/Discriminatory Discourse
1658516446006084096,Armenian,"@SiverekIi Kürdüm Türküm diyen milyonlarca ermeni tohumu var sonuçlar pekte şaşırtmıyor.
İş bizlerin uyanmasında 🤷🏻‍♂️",ermeni tohumu,Swearing; Insult; Defamation; Dehumanization
1658592156905251072,Armenian,"@turker_aknc Bu Hain, atası ya Ermeni yada Rumdan yada Yahudiden dönme bir p...ç. iddia ederimki bu hainliği yapmak için düşmanlarımızın kiraladığı içimizdeki bir ajandan başka bir şey değildir. Maksat belli Müslüman Türk Milletine Psikolojik harp uygulamak. Lakin biz oyuna gelmeyiz Vesselam!","atası ya Ermeni yada Rumdan yada Yahudiden dönme,hain","Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization"
1658059247945481984,Armenian,@Kripto_Poyraz Veriler sende kalsın..Senin çakma verilerine kimsenin ihtiyacı yok koçum😂😂 Sen git Ermeni Kılıçtarı yalamaya devam et 😂😂😂😂 Biz kazandık..Pardon koydukkkkk 😂😂😂😂,Ermeni Kılıçtarı,Swearing; Insult; Defamation; Dehumanization
1658296685297123072,Armenian,@efsoduyar Içimizdeki kripto Ermeni Yahudi ve Yunanlılar istedikleri olmayınca Türk milletine her türlü hakareti ve aşağılama yapmaya başladılar. Ama biz sizin ne mal olduğunuzu biliyoruz şerefs*zler,"İçimizdeki kripto Ermeni Yahudi ve Yunanlılar,Türk milletine her türlü hakareti ve aşağılama yapmaya başladılar,ne mal olduğunuzu,şerefs*zler","Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658079276996997120,Armenian,@acikcenk Once kirsal kesim oyu sayildigi icin akp fazla cikti dogal cikar para derdi yokcikar derdi madam derdi yok kirsal kesim in vatan ve teroriste derdi var chp beyin yok islam dusmanligi ermeni ve teror seviciligi oldugu muddetce kesinlikle kazanamaz,ermeni ve teror seviciligi,Swearing; Insult; Defamation; Dehumanization
1658156176876483072,Armenian,@denizakb3 Ermeni soykırımı palavra olduğunu uluslarası kamuoyunda kanıtlayalım. Ermenistan’a tazminat ödettirelim. Kafkasya’da devletlerarası ilişkileri güçlendirelim. Karadeniz Devletleri iş birliği platformu kuralım. Ukraynayı TDT na üye işlemlerini başlatalım.,"Ermeni soykırımı palavra olduğunu,Ermenistan’a tazminat ödettirelim.","Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1658139666317558016,Armenian,"@dileysss @baris_baris42 @DijitalNabiz @TurkcuPaylasim Ermeni çeteleriyle birleşip sultanı düşürüp, ermeni çetelerinin işine bakacağız :)","Ermeni çeteleriyle birleşip sultanı düşürüp, ermeni çetelerinin işine bakacağız",Threat of Enmity; War; Attack; Murder; or Harm
1657987841639472896,Armenian,@aslansinann7 Maraşlinin  senin iki boklu pantolanuna ihtiyacı yok anladın mı amcik ağızlı Ermeni simdi defol git .,amcik ağızlı Ermeni,Swearing; Insult; Defamation; Dehumanization
1658630214589592064,Armenian,"@Siyahmavi3838 İşte tam da bunu ifade ederek söylemiştim bu kahpelerin Kürt müslüman olduklarına inanmıyorum, bunlar sadece Ermeni asıllı piç kuruları, derhâl soruşturma başlatılsın hemde derhâl","kahpelerin,Ermeni asıllı piç kuruları","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658586355008516096,Armenian,"İki seçimdir  çeşmenin başında ulusalcılar var.
Erdoğanı iktidarda tutmak istiyorlar.
Perinçeğin kripto adamları,  millet iradesini parayla sattılar.
Mehmet Ali Çelebi 
Tunca Özkan
Şu işi kripto ermeni ulusalcılara vermeyin.
Hiç mi Türk yok ülkede. https://t.co/dxzjbIRKmX",kripto ermeni,Exclusive/Discriminatory Discourse
1658162917093649920,Armenian,"Bu ülkede seküler ve dindarların hikayesi yeterince girift. Biri milletin diğeri devletin sahibi sandı kendini. İki taraf da hem mağdur hem mağrur oldu. Ama unutmamak gerekiyor ki Ermeni olmadı, Kürt olmadı, Alevi olmadı.",Ermeni olmadı,Exclusive/Discriminatory Discourse
1658064487038033920,Armenian,"Yunan bulgar batıda ermeni iran doğuda ırak suriye desen yıkık zaten CE HA PE YE   HDPKK YA oy verenler gözüne gözlük taksında okusun ULAN MANYAKLAR DÖRT BİR TARAFIN DÜŞMANLA SARILI
bu ülkenin başına BAY KEMALİN GELDİĞİ AN ÜLKEYİ SATTIĞI AN DEMEKTİR",düşmanla sarılı,Exaggeration; Generalization; Attribution; Distortion
1658554460430376960,Armenian,"Görüldüğü üzere CHP nin devşirme türk vatandaşları, kimisi Ermeni kimisi Yugoslav,kimiside Yunan pici. Herşey beklenir. https://t.co/9jXdEjc3Hd","devşirme türk vatandaşları,Ermeni,pici","Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization"
1658340270931336960,Armenian,"@Profesorfacia Ermeni kemal seloyu apoyu hapisteki pkk lıları bırakacaksın pkk yeniden dirilecek sayende karakol basacak bebek, polis, asker, öğretmen, işçi şehit edecek.","Ermeni kemal,karakol basacak bebek, polis, asker, öğretmen, işçi şehit edecek","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1658115201357472000,Armenian,"İşte ermeni tohumu .
Kendilerini aydın gorurler çağdaş görürler falan içleri bomboş kütükler gibiler . Ne vicdan var ne empati var ne vefa var ne duygu var . Yaptıkları bütün iyilikler sadece bir çıkar uğruna bunların .
İnsanların hür iradesi bile zorlarina gidiyor https://t.co/dbd1HnpGFu","ermeni tohumu,içleri bomboş kütükler gibiler,Ne vicdan var ne empati var ne vefa var ne duygu var,Yaptıkları bütün iyilikler sadece bir çıkar uğruna","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion"
1658360481260642048,Armenian,"@OsmanliSesleri @Devlet_024 La oğlum 5 milyon Suriyeli normal mi kafan mı güzel,ne iciyon sen benim ülkemin kaderini Araplar belirleyemez bu yanliş,hadi dediğin şeye gelelim Rus da normal degil,akpartidn eskiden secilen  ermeni vekili de normal değil 😉 çaktın köfteyi hadi sen Osmanlıcılık oynamaya devam et",ermeni vekili de normal değil,Exclusive/Discriminatory Discourse
1658595588848472064,Armenian,@34tolgaay @zekiersoy61 @RTErdogan Abicim Türk dediğiniz kişiler ya Yahudi yada Ermeni kırması çıkıyor . Hiç mi tarih köken bilmezsiniz!? Sinan Oğan Dağıstan Civarında kalan Hazarlara bağlı Tat YAHUDilerindendir. Yapmayın ya bu kadar,"Yahudi yada Ermeni kırması,Hiç mi tarih köken bilmezsiniz!?","Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1658417054762795008,Armenian,"Helal süt emmiş Anadolu çocukları bunlar … 

Sen üstteki Ermeni dönmelerini görmemişsin https://t.co/B5XwxtiT5f https://t.co/9oMZmkGqUk",Ermeni dönmeleri,Swearing; Insult; Defamation; Dehumanization
1658499629325996032,Armenian,@0BattalGazi CHP'liler biraz mantık yürütün.@kilicdarogluk bir Ermeni.Karabulut olan soyadını Kılıçdaroğlu olarak değiştirdi.Annesinin adı Yemuş.Amcasının oğlu İbrahim Karabulut PKK'nın Hamburg sorumlusu.Bu adamın HDP ile işbirliği yapması tesadüf mü?PKK da Ermeni Asala'nın uzantısı.Basit.😁 https://t.co/V3JuatIdpd,"@kilicdarogluk bir Ermeni,PKK da Ermeni Asala'nın uzantısı","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1658204664758690048,Armenian,@TugbaKayraAkkoc Vatan haini kürt görünümlü ermeni ya da terörist olan kim varsa türkler de var görüyoruz. Deprem size olmaz mı sanıyorsunuz? Büyük konuşmussunuz. Yapılan yardım yapılır unutulur oysa ki. Kaç Lira gönderdiyseniz toplayacak bir grup gönderin dekontları mağdur olmayın ödeyelim#Yazık,"Vatan haini kürt görünümlü ermeni,terörist olan kim varsa","Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion"
1658053059052805888,Armenian,@youknowmekml @fazlatakmiyorum @Cemsaylik @solcugazete Aynı fikirdeyim KK gibi adamın %45 almamalı çok fazla oy aldınız yazıklar olsun bu millete reyis gibi adama verdikleri oya bak demekki hergün algı ve provakasyon yapmak lazım bir Ermeni bu ülkeden bukdr oy alıyorsa kendimizi sorgulamamız gerekiyor çok yazık.,bir Ermeni bu ülkeden bukdr oy alıyorsa kendimizi sorgulamamız gerekiyor çok yazık.,Exclusive/Discriminatory Discourse
1658249881956282112,Armenian,@kemalistharika Tescili Şerefsiz Namussuz Hırsız Arsız iktidarsız soğan erkeğinin Alevi değildir Ermeni Yahudi kırması olduğu ispatlı kot kafa laf kalabalığı yaparak Teröristlerle Soydaş olan onlara Serbestlik Özerklik sözü veren yavşağı savunman senin kanundaki bozukluğu sorgulamaya yeterlidir! https://t.co/DKicARiYCo,Ermeni Yahudi kırması,Exaggeration; Generalization; Attribution; Distortion
1658751169445986048,Armenian,lan yavşak gevşek oğlan çocuğu homo lağım fareleri eşcinsel olurmuş lağım faresi ermeni tohumu https://t.co/kpJqCshosa,"lan yavşak gevşek oğlan çocuğu homo lağım fareleri eşcinsel olurmuş,lağım faresi ermeni tohumu","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1658462242097050112,Armenian,"@sgokbakar Boş beleş yaşadığını idrak edemeyen zavallı embesiller de halka yol gosteriyormus,ama bilmiyorlar ki bu halk İbrahim peygamber soyundan İslam'ın neferi dirler 3-5 tane Ermeni soyunun hakkından gelecek kudret damarlarinda akan kanda mevcuttur.",3-5 tane Ermeni soyunun hakkından gelecek kudret damarlarinda akan kanda mevcuttur,Threat of Enmity; War; Attack; Murder; or Harm
1658754975042792960,Armenian,@medyaadami @gulinguliin Şu yorum yapanlara bakıyorum üzüldüm bizim 50 bin şehidimiz bu PKK sevicileri için onların masum gösterenler için bedel vermişler can vermişler. Yazık  ki bu Ermeni sevicilerle aynı topraklarda yaşıyorum.,bu Ermeni sevicilerle,Swearing; Insult; Defamation; Dehumanization
1658085024384557056,Armenian,"Tikko,dhkpc,devsol,devyol,pkk,pyd,fetö v.s  daha bir çok illegal devlet duşmani oluşum  kilictaroglunu desteklerken,, siz ATATÜRK milliyetcisi chp'li seçmenler bunu nasil görmüyorsunuz?? 
Allah kalp gözünüzü açsın..temennimiz bu 
Bu vatan hepimizin. Ermeni örgütlerin degil..",Ermeni örgütlerin degil,Exclusive/Discriminatory Discourse
1658238599639252992,Armenian,@aleynaZP Kürtlerin en büyük düşmanı Kürt gözüken Kürt haklarından bahsedip onlara en büyük kötülüğü yapan Ermeni terör örgütü olan ABD ÜRETİMİ PKK YPG’dir. FETÖ’de iş birlikçisidir.! Şimdide Milliyetçileri dezenformasyona uğratmak için yalanlar dolanlar algı oyunları.!?,Ermeni terör örgütü,Swearing; Insult; Defamation; Dehumanization
1658122237759696896,Armenian,"@tttt77777770 @RustemBatum Ergenekon solcu ayaktan gelen faşizan bir yapı. Avrasyacı Rusçu p*çleri!
Üyeleri çoğunluk ile Ermeni devşirmeleri! Gizli Ermeniler! Solculukları hikaye, gizli hiristyan orthodokslar. Kürt ve Türk müslümanları birbirine kırdıran bir yapı!","Ermeni devşirmeleri,Gizli Ermeniler,Solculukları hikaye, gizli hiristyan orthodokslar","Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1658623617897230080,Armenian,"Kürtleri katledip, kürtüz diye ortada gezen Allahsız dinsiz ermeni partisi hdp(pkk) kürtleri temsil edemez. Hayal satar zulüm eder. 
Müslüman kürtlerin gerçek partisi HÜDA-PAR efsane gerisi gazozdur.
28 Mayıs’ta sandığa sahip çıkacak Hüdapardır.","Allahsız dinsiz ermeni partisi,hayal satar zulüm eder","Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion"
1658563411632954880,Armenian,@fatihportakal Şişt Bizi Dinle Kandil Sözcüsü Biz Türk Milleti(Gerçek Türk milleti sizin gibi Yunan Ermeni Kırması Değil) Var Oldukça Receb Tayyib Erdoğan Ve O Çizgideki Hiçbir Lider Kaybetmeyecek Bunu O Uyuşuk Beyninize Sokun.,Gerçek Türk milleti sizin gibi Yunan Ermeni Kırması Değil,Swearing; Insult; Defamation; Dehumanization
1658425958649541120,Armenian,"atatürkcü faşist ganıbozuk
öteki ermeni keMAList KK faşisti iyi tanır tabi
al birini vur ötekine
ikside Anadolu evladı değil KK iran asıllı
tanjü balkan cingeni https://t.co/CKIiqr4kZR","öteki ermeni keMAList KK faşisti,ikside Anadolu evladı değil","Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1658074897623536128,Armenian,"@DahiOglan1 @zeynep5erler Hadi oradan ben ikinci günden itibaren Antakya da idim,klavye kahramanları bırakın bu edebiyatı , Rızkı veren Allah. İnsanlara tepeden bakmayın .Çanakkale de aç kaldık , soğansız da kalır bu Memleket.Devletsiz asla Hadi PKK Fetö Ermeni Yahudi Amerika Avrupa nereye gitmek istersen",PKK Fetö Ermeni Yahudi Amerika Avrupa nereye gitmek istersen,Exclusive/Discriminatory Discourse
1658118159834948096,Armenian,@Berkayinhoo Sözde kürt ama ermeni pkk mecliste var da gercek kürt lider neden giremesin?? Pkk ya özerklik vaadi veren kim ?? Belliki kederden kafanız güzel olmuş ayilamadiniz,Sözde kürt ama ermeni,Exclusive/Discriminatory Discourse
1658500714736369920,Armenian,yüzyıllardır Türkler merhametleri ve yardımseverlikleri ile tanınırken kendine “Türk” diyen birinin bu cümleyi kurması onun Türk değil de Ermenistan’dan göçmüş bir Ermeni olduğunu gösterir çünkü biz insan dışı varlıklara Ermeniler deriz tıpkı sizin gibi,biz insan dışı varlıklara Ermeniler deriz,Swearing; Insult; Defamation; Dehumanization
1658424952121437952,Armenian,"@secimtr2023 İki terörist sever. Biri ztn direkt teröriste bas sağlığı dilemisligi var. Ermeni soykırımı var diyen biri. 

Öbürü belediyeye pkk'li doldurdu. Hain sürüsü","Ermeni soykırımı var diyen biri,Hain sürüsü","Defamation,Swearing; Insult; Defamation; Dehumanization"
