Tweet_id,Target,Text,Span,tokens,tags
1535048813177880577,Hedef: Yunan Karşıtı,@username Yunanistan'ın ne kadar borcu var? 1 trilyon dolar? 😂 Umarım savaş başlar ve Türk ordusunun acı gücünü dedelerinizin izmirde tattığı gibi sizde tadarsınız!!! Bu kadar klavye konuşması yeterli. Umarım savaş meydanında karşılaşırız yorgo 😂,"Umarım savaş başlar,Türk ordusunun acı gücünü dedelerinizin izmirde tattığı gibi sizde tadarsınız,Umarım savaş meydanında karşılaşırız yorgo","[""username"", ""Yunanistan"", ""\u0131n"", ""ne"", ""kadar"", ""borcu"", ""var"", ""1"", ""trilyon"", ""dolar"", ""Umar\u0131m"", ""sava\u015f"", ""ba\u015flar"", ""ve"", ""T\u00fcrk"", ""ordusunun"", ""ac\u0131"", ""g\u00fcc\u00fcn\u00fc"", ""dedelerinizin"", ""izmirde"", ""tatt\u0131\u011f\u0131"", ""gibi"", ""sizde"", ""tadars\u0131n\u0131z"", ""Bu"", ""kadar"", ""klavye"", ""konu\u015fmas\u0131"", ""yeterli"", ""Umar\u0131m"", ""sava\u015f"", ""meydan\u0131nda"", ""kar\u015f\u0131la\u015f\u0131r\u0131z"", ""yorgo""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3]"
1657992435576844032,Hedef: Arap Karşıtı,@dilaragonder bir yanlislik var akil teknoloji bilim yok bu ulkede arap ulkesi olmusuz haberimiz yok bence kim ne derse desin ne yaparsa yapsin degismiyor deprem olmus insanlar cebindeki son para ile yardim yapmis o kadar isyan var destek oranina bak ulke de kiralar almis basini gitmis,arap ulkesi olmusuz haberimiz yok,"[""dilaragonder"", ""bir"", ""yanlislik"", ""var"", ""akil"", ""teknoloji"", ""bilim"", ""yok"", ""bu"", ""ulkede"", ""arap"", ""ulkesi"", ""olmusuz"", ""haberimiz"", ""yok"", ""bence"", ""kim"", ""ne"", ""derse"", ""desin"", ""ne"", ""yaparsa"", ""yapsin"", ""degismiyor"", ""deprem"", ""olmus"", ""insanlar"", ""cebindeki"", ""son"", ""para"", ""ile"", ""yardim"", ""yapmis"", ""o"", ""kadar"", ""isyan"", ""var"", ""destek"", ""oranina"", ""bak"", ""ulke"", ""de"", ""kiralar"", ""almis"", ""basini"", ""gitmis""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1568509954516045824,Hedef: Yunan Karşıtı,"@username @username bir mezeye kıbırısı verirsin diyen özdilin kitabını aldın mı almadın mı? kadir mısıroğlu çok haklı. yunan işgal etseydi sizin yaptıklarınızı yapmazdı. yunanı yenerdek, kovardık. siz 100 senedir millete her türlü pisliği yapıyorsunuz ve biz şiye birşey yapamıyoruz.","yunan işgal etseydi sizin yaptıklarınızı yapmazdı.,yunanı yenerdek,","[""username"", ""username"", ""bir"", ""mezeye"", ""k\u0131b\u0131r\u0131s\u0131"", ""verirsin"", ""diyen"", ""\u00f6zdilin"", ""kitab\u0131n\u0131"", ""ald\u0131n"", ""m\u0131"", ""almad\u0131n"", ""m\u0131"", ""kadir"", ""m\u0131s\u0131ro\u011flu"", ""\u00e7ok"", ""hakl\u0131"", ""yunan"", ""i\u015fgal"", ""etseydi"", ""sizin"", ""yapt\u0131klar\u0131n\u0131z\u0131"", ""yapmazd\u0131"", ""yunan\u0131"", ""yenerdek"", ""kovard\u0131k"", ""siz"", ""100"", ""senedir"", ""millete"", ""her"", ""t\u00fcrl\u00fc"", ""pisli\u011fi"", ""yap\u0131yorsunuz"", ""ve"", ""biz"", ""\u015fiye"", ""bir\u015fey"", ""yapam\u0131yoruz""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1391118171382427652,Hedef: Yahudi Karşıtı,"Bu mübarek #KadirGecesi'nde de otobüslerle #MescidiAksaya gelen Filistinlilere müsade edilmedi. Otobüsler engellendi.
Kudüs israile mezar olacaktır. #OrdularAksaya https://t.co/bW9DwdELWy",Kudüs israile mezar olacaktır. ,"[""Bu"", ""m\u00fcbarek"", ""KadirGecesi"", ""nde"", ""de"", ""otob\u00fcslerle"", ""MescidiAksaya"", ""gelen"", ""Filistinlilere"", ""m\u00fcsade"", ""edilmedi"", ""Otob\u00fcsler"", ""engellendi"", ""Kud\u00fcs"", ""israile"", ""mezar"", ""olacakt\u0131r"", ""OrdularAksaya"", ""https"", ""t"", ""co"", ""bW9DwdELWy""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0]"
1393173462030630915,Hedef: Yahudi Karşıtı,"@username #AksadaBaskınVar
Açın kapıları Gazzeye gidelim!
Yeri göğü yaradan Rabbime yemin ederim ki o aşağılık İsrailoğulları biz Türkleri gördüğünde kaçacak delik arayacaklar!    
#ŞahinbeyİlçeTeşkilatı 
#AkŞahinlerTürkiye

@username","o aşağılık İsrailoğulları ,Açın kapıları Gazzeye gidelim!
","[""username"", ""AksadaBask\u0131nVar"", ""A\u00e7\u0131n"", ""kap\u0131lar\u0131"", ""Gazzeye"", ""gidelim"", ""Yeri"", ""g\u00f6\u011f\u00fc"", ""yaradan"", ""Rabbime"", ""yemin"", ""ederim"", ""ki"", ""o"", ""a\u015fa\u011f\u0131l\u0131k"", ""\u0130srailo\u011fullar\u0131"", ""biz"", ""T\u00fcrkleri"", ""g\u00f6rd\u00fc\u011f\u00fcnde"", ""ka\u00e7acak"", ""delik"", ""arayacaklar"", ""\u015eahinbey\u0130l\u00e7eTe\u015fkilat\u0131"", ""Ak\u015eahinlerT\u00fcrkiye"", ""username""]","[0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658010426196499968,Hedef: Alevi Karşıtı,"2-) ++++Böyle bir iktidarın karşısına hem CHP’li,hem alevi hem de Kürt bir aday çıkardınız.Şaka mısınız oğlum siz
@kilicdarogluk @meral_aksener @Ahmet_Davutoglu @T_Karamollaoglu @alibabacan @DpGultekinUysal",hem alevi hem de Kürt bir aday çıkardınız.Ş,"[""2"", ""B\u00f6yle"", ""bir"", ""iktidar\u0131n"", ""kar\u015f\u0131s\u0131na"", ""hem"", ""CHP"", ""li"", ""hem"", ""alevi"", ""hem"", ""de"", ""K\u00fcrt"", ""bir"", ""aday"", ""\u00e7\u0131kard\u0131n\u0131z"", ""\u015eaka"", ""m\u0131s\u0131n\u0131z"", ""o\u011flum"", ""siz"", ""kilicdarogluk"", ""meral_aksener"", ""Ahmet_Davutoglu"", ""T_Karamollaoglu"", ""alibabacan"", ""DpGultekinUysal""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1390951529499213824,Hedef: Yahudi Karşıtı,#KudüsBizimdir https://t.co/WsyPBRvVTo,,"[""Kud\u00fcsBizimdir"", ""https"", ""t"", ""co"", ""WsyPBRvVTo""]","[0, 0, 0, 0, 0]"
1566428102649077768,Hedef: Yunan Karşıtı,"Şunu iyi bil Yunanistan!

Fıtrat değişir sanma! Bu kan yine o kandır…

Bir gece ansızın gelebiliriz… https://t.co/fFzcBAFmhT",Bir gece ansızın gelebiliriz…,"[""\u015eunu"", ""iyi"", ""bil"", ""Yunanistan"", ""F\u0131trat"", ""de\u011fi\u015fir"", ""sanma"", ""Bu"", ""kan"", ""yine"", ""o"", ""kand\u0131r"", ""Bir"", ""gece"", ""ans\u0131z\u0131n"", ""gelebiliriz"", ""https"", ""t"", ""co"", ""fFzcBAFmhT""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0]"
1658546953645436928,Hedef: Ermeni Karşıtı,@purplebixipasa Aşkın sırası değil Bahadır paşa! Ermeni çeteleriyle bir olalım sonra onların icabına bakarız!,Ermeni çeteleriyle bir olalım sonra onların icabına bakarız,"[""purplebixipasa"", ""A\u015fk\u0131n"", ""s\u0131ras\u0131"", ""de\u011fil"", ""Bahad\u0131r"", ""pa\u015fa"", ""Ermeni"", ""\u00e7eteleriyle"", ""bir"", ""olal\u0131m"", ""sonra"", ""onlar\u0131n"", ""icab\u0131na"", ""bakar\u0131z""]","[0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3]"
1658105746171518976,Hedef: Arap Karşıtı,@MHP_Bilgi Sizin oy oraninizi gorunce cok sevindim. Bir Turk ve Turk milliyetcisi olarak. Yalniz inanin bana tum Turkler milletin meclisinde arap afgan suriyeli bilmemne tum yabancilar ulkemizden gitsin diye dik durus bekliyor. Sokakta hastaneler dahil vergi dairesi harici Turk kalmadi.,"arap afgan suriyeli bilmemne tum yabancilar ulkemizden gitsin ,Turk kalmadi.","[""MHP_Bilgi"", ""Sizin"", ""oy"", ""oraninizi"", ""gorunce"", ""cok"", ""sevindim"", ""Bir"", ""Turk"", ""ve"", ""Turk"", ""milliyetcisi"", ""olarak"", ""Yalniz"", ""inanin"", ""bana"", ""tum"", ""Turkler"", ""milletin"", ""meclisinde"", ""arap"", ""afgan"", ""suriyeli"", ""bilmemne"", ""tum"", ""yabancilar"", ""ulkemizden"", ""gitsin"", ""diye"", ""dik"", ""durus"", ""bekliyor"", ""Sokakta"", ""hastaneler"", ""dahil"", ""vergi"", ""dairesi"", ""harici"", ""Turk"", ""kalmadi""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]"
1392741357047926788,Hedef: Yahudi Karşıtı,@username AHLAKI OLMAYAN MİLLETLER LUT KAVMİNİN GİBİ HELAK OLACAKTIR. SONA AN KALA abd ve israil teröristtir. Siz yüzüne tükürülecek topluluklarsınız #KuduesuenUmuduErdoğan #GazzeDireniyor #RAMAZANBAYRAMI #Tuerkbeklenendir #israilTerorist https://t.co/tWVhhPnY33,"AHLAKI OLMAYAN MİLLETLER LUT KAVMİNİN GİBİ HELAK OLACAKTIR,Siz yüzüne tükürülecek topluluklarsınız","[""username"", ""AHLAKI"", ""OLMAYAN"", ""M\u0130LLETLER"", ""LUT"", ""KAVM\u0130N\u0130N"", ""G\u0130B\u0130"", ""HELAK"", ""OLACAKTIR"", ""SONA"", ""AN"", ""KALA"", ""abd"", ""ve"", ""israil"", ""ter\u00f6risttir"", ""Siz"", ""y\u00fcz\u00fcne"", ""t\u00fck\u00fcr\u00fclecek"", ""topluluklars\u0131n\u0131z"", ""KuduesuenUmuduErdo\u011fan"", ""GazzeDireniyor"", ""RAMAZANBAYRAMI"", ""Tuerkbeklenendir"", ""israilTerorist"", ""https"", ""t"", ""co"", ""tWVhhPnY33""]","[0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658140382503289088,Hedef: Arap Karşıtı,"KÜÇÜK ESNAF 5000-5975 PİRİM İLE EMEKLİLİK HAKKIMIZDI VERMEDİNİZ!
HAKKIMIZDIR HELAL DEĞİLDİR 
EYT,Yİ ARAP SAÇINA ÇEVİRDİNİZ!
@RTErdogan @dbdevletbahceli @ErbakanFatih @Mustafa_Destici 
@fahrettinaltun @csgbakanligi @vedatbilgn 
@_ozkal_
#Pazartesi
#EmeklilikteBagkuraTakilanlar",,"[""K\u00dc\u00c7\u00dcK"", ""ESNAF"", ""5000"", ""5975"", ""P\u0130R\u0130M"", ""\u0130LE"", ""EMEKL\u0130L\u0130K"", ""HAKKIMIZDI"", ""VERMED\u0130N\u0130Z"", ""HAKKIMIZDIR"", ""HELAL"", ""DE\u011e\u0130LD\u0130R"", ""EYT"", ""Y\u0130"", ""ARAP"", ""SA\u00c7INA"", ""\u00c7EV\u0130RD\u0130N\u0130Z"", ""RTErdogan"", ""dbdevletbahceli"", ""ErbakanFatih"", ""Mustafa_Destici"", ""fahrettinaltun"", ""csgbakanligi"", ""vedatbilgn"", ""_ozkal_"", ""Pazartesi"", ""EmeklilikteBagkuraTakilanlar""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658677592533106944,Hedef: Arap Karşıtı,@huseyininannn @enes24_ @ahmet_guI @enessalva1907 @Darkwebhaber Kürt Türk uzun yıllar boyunca kan bağlılığı oluşmuştur. Konu arap toplumu ile kürt Türk bağlantısına gelemez ve yaklaşamaz bile. Neyse kime neyi anlatıyorsam ben anlamak istediğiniz kısma bakıyorsunuz. Hep bölücü tarafta olan arap topluluğun yanında durmaktan hep gurur duydunuz.,Hep bölücü tarafta olan arap topluluğun,"[""huseyininannn"", ""enes24_"", ""ahmet_guI"", ""enessalva1907"", ""Darkwebhaber"", ""K\u00fcrt"", ""T\u00fcrk"", ""uzun"", ""y\u0131llar"", ""boyunca"", ""kan"", ""ba\u011fl\u0131l\u0131\u011f\u0131"", ""olu\u015fmu\u015ftur"", ""Konu"", ""arap"", ""toplumu"", ""ile"", ""k\u00fcrt"", ""T\u00fcrk"", ""ba\u011flant\u0131s\u0131na"", ""gelemez"", ""ve"", ""yakla\u015famaz"", ""bile"", ""Neyse"", ""kime"", ""neyi"", ""anlat\u0131yorsam"", ""ben"", ""anlamak"", ""istedi\u011finiz"", ""k\u0131sma"", ""bak\u0131yorsunuz"", ""Hep"", ""b\u00f6l\u00fcc\u00fc"", ""tarafta"", ""olan"", ""arap"", ""toplulu\u011fun"", ""yan\u0131nda"", ""durmaktan"", ""hep"", ""gurur"", ""duydunuz""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]"
1397123978888630273,Hedef: Yahudi Karşıtı,@islamasalya88 Allah ın l@neti üzerine olsun itrail,"Allah ın l@neti üzerine olsun,itrail","[""islamasalya88"", ""Allah"", ""\u0131n"", ""l"", ""neti"", ""\u00fczerine"", ""olsun"", ""itrail""]","[0, 3, 3, 3, 3, 3, 3, 5]"
1564720349387833346,Hedef: Yunan Karşıtı,"Beyinsizliğe bakın:
Neymiş Osmanlı Devleti, Yunanı 400 yıl yönetmişmiş
Madem öyle,
400 yıl boyunca ne bok yedin ki Yunan bile senin toprağını alıp işgal etti seni?
İstanbul'a İngiliz gemileri girdiğinde ne yaptın, ancak merhamet dilendin zavallı gibi.",Yunan bile senin toprağını alıp işgal etti seni,"[""Beyinsizli\u011fe"", ""bak\u0131n"", ""Neymi\u015f"", ""Osmanl\u0131"", ""Devleti"", ""Yunan\u0131"", ""400"", ""y\u0131l"", ""y\u00f6netmi\u015fmi\u015f"", ""Madem"", ""\u00f6yle"", ""400"", ""y\u0131l"", ""boyunca"", ""ne"", ""bok"", ""yedin"", ""ki"", ""Yunan"", ""bile"", ""senin"", ""topra\u011f\u0131n\u0131"", ""al\u0131p"", ""i\u015fgal"", ""etti"", ""seni"", ""\u0130stanbul"", ""a"", ""\u0130ngiliz"", ""gemileri"", ""girdi\u011finde"", ""ne"", ""yapt\u0131n"", ""ancak"", ""merhamet"", ""dilendin"", ""zavall\u0131"", ""gibi""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1552013111053492225,Hedef: Yunan Karşıtı,"Evet Yunanistan başlıyor artık. Türk balıkçıları taciz de sonra botlara, hatta yakın zamanda denize giren insanlarımıza bile taciz edecekler. Bunlar bu kadar gözü dönmüşler. Arkalarında Amerika ve Avrupa Birliği var çünkü,hak hukuk tanımazlar!!! https://t.co/f2hfzJ9MEv","Yunanistan başlıyor artık. ,Türk balıkçıları taciz de sonra botlara, hatta yakın zamanda denize giren insanlarımıza bile taciz edecekler. ","[""Evet"", ""Yunanistan"", ""ba\u015fl\u0131yor"", ""art\u0131k"", ""T\u00fcrk"", ""bal\u0131k\u00e7\u0131lar\u0131"", ""taciz"", ""de"", ""sonra"", ""botlara"", ""hatta"", ""yak\u0131n"", ""zamanda"", ""denize"", ""giren"", ""insanlar\u0131m\u0131za"", ""bile"", ""taciz"", ""edecekler"", ""Bunlar"", ""bu"", ""kadar"", ""g\u00f6z\u00fc"", ""d\u00f6nm\u00fc\u015fler"", ""Arkalar\u0131nda"", ""Amerika"", ""ve"", ""Avrupa"", ""Birli\u011fi"", ""var"", ""\u00e7\u00fcnk\u00fc"", ""hak"", ""hukuk"", ""tan\u0131mazlar"", ""https"", ""t"", ""co"", ""f2hfzJ9MEv""]","[0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658393227743969024,Hedef: LGBTI+ Karşıtı,"@ATAISIK_ Elbette doğru demiş.Ya sizin zihniyet nedir,neyniş LGBT. Erkek Erkeğe,Kadın Kadın'a,rezalet,iğrenç sapık zihniyet. İşte bu zihniyetin fertlerisiniz. Biz Dinimizle İnancımızla nekadar övünsek,gurur duysak az.
Elhamdulillah MÜSLÜMANIZ.","rezalet,,iğrenç sapık zihniyet.,,iğrenç ","[""ATAISIK_"", ""Elbette"", ""do\u011fru"", ""demi\u015f"", ""Ya"", ""sizin"", ""zihniyet"", ""nedir"", ""neyni\u015f"", ""LGBT"", ""Erkek"", ""Erke\u011fe"", ""Kad\u0131n"", ""Kad\u0131n"", ""a"", ""rezalet"", ""i\u011fren\u00e7"", ""sap\u0131k"", ""zihniyet"", ""\u0130\u015fte"", ""bu"", ""zihniyetin"", ""fertlerisiniz"", ""Biz"", ""Dinimizle"", ""\u0130nanc\u0131m\u0131zla"", ""nekadar"", ""\u00f6v\u00fcnsek"", ""gurur"", ""duysak"", ""az"", ""Elhamdulillah"", ""M\u00dcSL\u00dcMANIZ""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
