Tweet_id,Target,Text,Span,tokens,tags
1657992435576844032,Hedef: Arap Karşıtı,@dilaragonder bir yanlislik var akil teknoloji bilim yok bu ulkede arap ulkesi olmusuz haberimiz yok bence kim ne derse desin ne yaparsa yapsin degismiyor deprem olmus insanlar cebindeki son para ile yardim yapmis o kadar isyan var destek oranina bak ulke de kiralar almis basini gitmis,arap ulkesi olmusuz haberimiz yok,"[""dilaragonder"", ""bir"", ""yanlislik"", ""var"", ""akil"", ""teknoloji"", ""bilim"", ""yok"", ""bu"", ""ulkede"", ""arap"", ""ulkesi"", ""olmusuz"", ""haberimiz"", ""yok"", ""bence"", ""kim"", ""ne"", ""derse"", ""desin"", ""ne"", ""yaparsa"", ""yapsin"", ""degismiyor"", ""deprem"", ""olmus"", ""insanlar"", ""cebindeki"", ""son"", ""para"", ""ile"", ""yardim"", ""yapmis"", ""o"", ""kadar"", ""isyan"", ""var"", ""destek"", ""oranina"", ""bak"", ""ulke"", ""de"", ""kiralar"", ""almis"", ""basini"", ""gitmis""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1390951529499213824,Hedef: Yahudi Karşıtı,#KudüsBizimdir https://t.co/WsyPBRvVTo,,"[""Kud\u00fcsBizimdir"", ""https"", ""t"", ""co"", ""WsyPBRvVTo""]","[0, 0, 0, 0, 0]"
1566428102649077768,Hedef: Yunan Karşıtı,"Şunu iyi bil Yunanistan!

Fıtrat değişir sanma! Bu kan yine o kandır…

Bir gece ansızın gelebiliriz… https://t.co/fFzcBAFmhT",Bir gece ansızın gelebiliriz…,"[""\u015eunu"", ""iyi"", ""bil"", ""Yunanistan"", ""F\u0131trat"", ""de\u011fi\u015fir"", ""sanma"", ""Bu"", ""kan"", ""yine"", ""o"", ""kand\u0131r"", ""Bir"", ""gece"", ""ans\u0131z\u0131n"", ""gelebiliriz"", ""https"", ""t"", ""co"", ""fFzcBAFmhT""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0]"
1658546953645436928,Hedef: Ermeni Karşıtı,@purplebixipasa Aşkın sırası değil Bahadır paşa! Ermeni çeteleriyle bir olalım sonra onların icabına bakarız!,Ermeni çeteleriyle bir olalım sonra onların icabına bakarız,"[""purplebixipasa"", ""A\u015fk\u0131n"", ""s\u0131ras\u0131"", ""de\u011fil"", ""Bahad\u0131r"", ""pa\u015fa"", ""Ermeni"", ""\u00e7eteleriyle"", ""bir"", ""olal\u0131m"", ""sonra"", ""onlar\u0131n"", ""icab\u0131na"", ""bakar\u0131z""]","[0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2]"
1392741357047926788,Hedef: Yahudi Karşıtı,@username AHLAKI OLMAYAN MİLLETLER LUT KAVMİNİN GİBİ HELAK OLACAKTIR. SONA AN KALA abd ve israil teröristtir. Siz yüzüne tükürülecek topluluklarsınız #KuduesuenUmuduErdoğan #GazzeDireniyor #RAMAZANBAYRAMI #Tuerkbeklenendir #israilTerorist https://t.co/tWVhhPnY33,"AHLAKI OLMAYAN MİLLETLER LUT KAVMİNİN GİBİ HELAK OLACAKTIR,Siz yüzüne tükürülecek topluluklarsınız","[""username"", ""AHLAKI"", ""OLMAYAN"", ""M\u0130LLETLER"", ""LUT"", ""KAVM\u0130N\u0130N"", ""G\u0130B\u0130"", ""HELAK"", ""OLACAKTIR"", ""SONA"", ""AN"", ""KALA"", ""abd"", ""ve"", ""israil"", ""ter\u00f6risttir"", ""Siz"", ""y\u00fcz\u00fcne"", ""t\u00fck\u00fcr\u00fclecek"", ""topluluklars\u0131n\u0131z"", ""KuduesuenUmuduErdo\u011fan"", ""GazzeDireniyor"", ""RAMAZANBAYRAMI"", ""Tuerkbeklenendir"", ""israilTerorist"", ""https"", ""t"", ""co"", ""tWVhhPnY33""]","[0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658140382503289088,Hedef: Arap Karşıtı,"KÜÇÜK ESNAF 5000-5975 PİRİM İLE EMEKLİLİK HAKKIMIZDI VERMEDİNİZ!
HAKKIMIZDIR HELAL DEĞİLDİR 
EYT,Yİ ARAP SAÇINA ÇEVİRDİNİZ!
@RTErdogan @dbdevletbahceli @ErbakanFatih @Mustafa_Destici 
@fahrettinaltun @csgbakanligi @vedatbilgn 
@_ozkal_
#Pazartesi
#EmeklilikteBagkuraTakilanlar",,"[""K\u00dc\u00c7\u00dcK"", ""ESNAF"", ""5000"", ""5975"", ""P\u0130R\u0130M"", ""\u0130LE"", ""EMEKL\u0130L\u0130K"", ""HAKKIMIZDI"", ""VERMED\u0130N\u0130Z"", ""HAKKIMIZDIR"", ""HELAL"", ""DE\u011e\u0130LD\u0130R"", ""EYT"", ""Y\u0130"", ""ARAP"", ""SA\u00c7INA"", ""\u00c7EV\u0130RD\u0130N\u0130Z"", ""RTErdogan"", ""dbdevletbahceli"", ""ErbakanFatih"", ""Mustafa_Destici"", ""fahrettinaltun"", ""csgbakanligi"", ""vedatbilgn"", ""_ozkal_"", ""Pazartesi"", ""EmeklilikteBagkuraTakilanlar""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658677592533106944,Hedef: Arap Karşıtı,@huseyininannn @enes24_ @ahmet_guI @enessalva1907 @Darkwebhaber Kürt Türk uzun yıllar boyunca kan bağlılığı oluşmuştur. Konu arap toplumu ile kürt Türk bağlantısına gelemez ve yaklaşamaz bile. Neyse kime neyi anlatıyorsam ben anlamak istediğiniz kısma bakıyorsunuz. Hep bölücü tarafta olan arap topluluğun yanında durmaktan hep gurur duydunuz.,Hep bölücü tarafta olan arap topluluğun,"[""huseyininannn"", ""enes24_"", ""ahmet_guI"", ""enessalva1907"", ""Darkwebhaber"", ""K\u00fcrt"", ""T\u00fcrk"", ""uzun"", ""y\u0131llar"", ""boyunca"", ""kan"", ""ba\u011fl\u0131l\u0131\u011f\u0131"", ""olu\u015fmu\u015ftur"", ""Konu"", ""arap"", ""toplumu"", ""ile"", ""k\u00fcrt"", ""T\u00fcrk"", ""ba\u011flant\u0131s\u0131na"", ""gelemez"", ""ve"", ""yakla\u015famaz"", ""bile"", ""Neyse"", ""kime"", ""neyi"", ""anlat\u0131yorsam"", ""ben"", ""anlamak"", ""istedi\u011finiz"", ""k\u0131sma"", ""bak\u0131yorsunuz"", ""Hep"", ""b\u00f6l\u00fcc\u00fc"", ""tarafta"", ""olan"", ""arap"", ""toplulu\u011fun"", ""yan\u0131nda"", ""durmaktan"", ""hep"", ""gurur"", ""duydunuz""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]"
1397123978888630273,Hedef: Yahudi Karşıtı,@islamasalya88 Allah ın l@neti üzerine olsun itrail,"Allah ın l@neti üzerine olsun,itrail","[""islamasalya88"", ""Allah"", ""\u0131n"", ""l"", ""neti"", ""\u00fczerine"", ""olsun"", ""itrail""]","[0, 1, 2, 2, 2, 2, 2, 1]"
1564720349387833346,Hedef: Yunan Karşıtı,"Beyinsizliğe bakın:
Neymiş Osmanlı Devleti, Yunanı 400 yıl yönetmişmiş
Madem öyle,
400 yıl boyunca ne bok yedin ki Yunan bile senin toprağını alıp işgal etti seni?
İstanbul'a İngiliz gemileri girdiğinde ne yaptın, ancak merhamet dilendin zavallı gibi.",Yunan bile senin toprağını alıp işgal etti seni,"[""Beyinsizli\u011fe"", ""bak\u0131n"", ""Neymi\u015f"", ""Osmanl\u0131"", ""Devleti"", ""Yunan\u0131"", ""400"", ""y\u0131l"", ""y\u00f6netmi\u015fmi\u015f"", ""Madem"", ""\u00f6yle"", ""400"", ""y\u0131l"", ""boyunca"", ""ne"", ""bok"", ""yedin"", ""ki"", ""Yunan"", ""bile"", ""senin"", ""topra\u011f\u0131n\u0131"", ""al\u0131p"", ""i\u015fgal"", ""etti"", ""seni"", ""\u0130stanbul"", ""a"", ""\u0130ngiliz"", ""gemileri"", ""girdi\u011finde"", ""ne"", ""yapt\u0131n"", ""ancak"", ""merhamet"", ""dilendin"", ""zavall\u0131"", ""gibi""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658772908599136000,Hedef: Arap Karşıtı,"@Thebory2 @teyakkuzhaber Olur kanka, 5 sene içinde ülkedeki arap sayısı 25 milyon olduğunda kurtul kurtulabiliyosan bu iktidardan o zaman ne diyeyim.",ülkedeki arap sayısı 25 milyon olduğunda kurtul kurtulabiliyosan,"[""Thebory2"", ""teyakkuzhaber"", ""Olur"", ""kanka"", ""5"", ""sene"", ""i\u00e7inde"", ""\u00fclkedeki"", ""arap"", ""say\u0131s\u0131"", ""25"", ""milyon"", ""oldu\u011funda"", ""kurtul"", ""kurtulabiliyosan"", ""bu"", ""iktidardan"", ""o"", ""zaman"", ""ne"", ""diyeyim""]","[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]"
1658577975510540032,Hedef: Kürt Karşıtı,"@hsnkoray @Evrenabiniz :D
Realist olmak lazım KK buradan çeviremez. KK önde olsa Kürt oyları diyecekken şimdi milliyetçi dalga geliyor diyorlar :D
Benim kırmızı cizgim selodur. Selo bir 5 sene daha orada kalacak :D",,"[""hsnkoray"", ""Evrenabiniz"", ""D"", ""Realist"", ""olmak"", ""laz\u0131m"", ""KK"", ""buradan"", ""\u00e7eviremez"", ""KK"", ""\u00f6nde"", ""olsa"", ""K\u00fcrt"", ""oylar\u0131"", ""diyecekken"", ""\u015fimdi"", ""milliyet\u00e7i"", ""dalga"", ""geliyor"", ""diyorlar"", ""D"", ""Benim"", ""k\u0131rm\u0131z\u0131"", ""cizgim"", ""selodur"", ""Selo"", ""bir"", ""5"", ""sene"", ""daha"", ""orada"", ""kalacak"", ""D""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1392584113509523457,Hedef: Yahudi Karşıtı,@HalilZ50130404 @Ayaz_043043 #Katilİsrail,#Katilİsrail,"[""HalilZ50130404"", ""Ayaz_043043"", ""Katil\u0130srail""]","[0, 0, 1]"
1568679550913232896,Hedef: Yunan Karşıtı,"@kurtbalam @nigde_ak @YukselisGruplar #YunanTohumları 
 8d",#YunanTohumları,"[""kurtbalam"", ""nigde_ak"", ""YukselisGruplar"", ""YunanTohumlar\u0131"", ""8d""]","[0, 0, 0, 1, 0]"
1393140245626036225,Hedef: Yahudi Karşıtı,#Kahrolsunİsrail https://t.co/nXLCpHNYg9,#Kahrolsunİsrail,"[""Kahrolsun\u0130srail"", ""https"", ""t"", ""co"", ""nXLCpHNYg9""]","[1, 0, 0, 0, 0]"
1391544193965830145,Hedef: Yahudi Karşıtı,"@ihsanaktas #Teröristİsrail BASKINLARLA,ZULÜMLERLE MÜSLÜMANLARI DURDURACAĞINI MI SANIYORSUN...
O TOPRAKLAR SANA MEZAR OLACAK...
#KudusKirmiziCizgimizdir 
#KuduesBizimdir 
#KuduesİcinKıyama 
#MescidiAksaKırmızıCizgimizdir 
#MescidiAksaOnurumuzdur 
#MescidiAksaYanlızDeğildir 
#MescidiAksa",O TOPRAKLAR SANA MEZAR OLACAK,"[""ihsanaktas"", ""Ter\u00f6rist\u0130srail"", ""BASKINLARLA"", ""ZUL\u00dcMLERLE"", ""M\u00dcSL\u00dcMANLARI"", ""DURDURACA\u011eINI"", ""MI"", ""SANIYORSUN"", ""O"", ""TOPRAKLAR"", ""SANA"", ""MEZAR"", ""OLACAK"", ""KudusKirmiziCizgimizdir"", ""KuduesBizimdir"", ""Kudues\u0130cinK\u0131yama"", ""MescidiAksaK\u0131rm\u0131z\u0131Cizgimizdir"", ""MescidiAksaOnurumuzdur"", ""MescidiAksaYanl\u0131zDe\u011fildir"", ""MescidiAksa""]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
1393074019948244992,Hedef: Yahudi Karşıtı,"@username 
#GenocideinGaza  #MescidiAksa #Kudusİslamındır
#MescidiAksaOnurumuzdur 
#Aksadabaskınvar #KudüsBizimdir
#AlAqsaMosque #PalestineWillBeFree https://t.co/9Mx4nfFPSg",,"[""username"", ""GenocideinGaza"", ""MescidiAksa"", ""Kudus\u0130slam\u0131nd\u0131r"", ""MescidiAksaOnurumuzdur"", ""Aksadabask\u0131nvar"", ""Kud\u00fcsBizimdir"", ""AlAqsaMosque"", ""PalestineWillBeFree"", ""https"", ""t"", ""co"", ""9Mx4nfFPSg""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1568757223421083648,Hedef: Yunan Karşıtı,"Bundan sonra,EGE'de taciz de bulunan Yunan botları sorgusuz sualsiz ya esir alınmalı yada vurulmalıdır... https://t.co/hqAo8Eahgf",taciz de bulunan Yunan botları sorgusuz sualsiz ya esir alınmalı yada vurulmalıdır,"[""Bundan"", ""sonra"", ""EGE"", ""de"", ""taciz"", ""de"", ""bulunan"", ""Yunan"", ""botlar\u0131"", ""sorgusuz"", ""sualsiz"", ""ya"", ""esir"", ""al\u0131nmal\u0131"", ""yada"", ""vurulmal\u0131d\u0131r"", ""https"", ""t"", ""co"", ""hqAo8Eahgf""]","[0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]"
1569615306414252033,Hedef: Yunan Karşıtı,"Miçotakis, ""Adalarımıza gece geleceklerini söyleyenleri, gün ışığında bekliyoruz"" #YunanistanAteşleOynuyor https://t.co/po9eDGYJ3f",#YunanistanAteşleOynuyor,"[""Mi\u00e7otakis"", ""Adalar\u0131m\u0131za"", ""gece"", ""geleceklerini"", ""s\u00f6yleyenleri"", ""g\u00fcn"", ""\u0131\u015f\u0131\u011f\u0131nda"", ""bekliyoruz"", ""YunanistanAte\u015fleOynuyor"", ""https"", ""t"", ""co"", ""po9eDGYJ3f""]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
1521161520780087296,Hedef: Yahudi Karşıtı,"@username @username Unuttuğun birşey var.
bu görüşme sonrası filistinliler ramazan boyunca mescid-i aksa 'da iTrail zulmü olmadan rahatca ibadetlerini yapabildi..",iTrail zulmü,"[""username"", ""username"", ""Unuttu\u011fun"", ""bir\u015fey"", ""var"", ""bu"", ""g\u00f6r\u00fc\u015fme"", ""sonras\u0131"", ""filistinliler"", ""ramazan"", ""boyunca"", ""mescid"", ""i"", ""aksa"", ""da"", ""iTrail"", ""zulm\u00fc"", ""olmadan"", ""rahatca"", ""ibadetlerini"", ""yapabildi""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
1515387369347764235,Hedef: Yahudi Karşıtı,"@username Katil israil
#GözümüzKulağımızAksada",Katil israil,"[""username"", ""Katil"", ""israil"", ""G\u00f6z\u00fcm\u00fczKula\u011f\u0131m\u0131zAksada""]","[0, 1, 2, 0]"
1391014220314128385,Hedef: Yahudi Karşıtı,@username Amiiiiiinnnnnnn #Kahrolsunİsrail,Kahrolsunİsrail,"[""username"", ""Amiiiiiinnnnnnn"", ""Kahrolsun\u0130srail""]","[0, 0, 1]"
1534952762122854405,Hedef: Yunan Karşıtı,"@username Ben ezelden beridir hür yaşadım, hür yaşarım.
Hangi çılgın bana zincir vuracakmış? Şaşarım!
Kükremiş sel gibiyim, bendimi çiğner, aşarım.
Yırtarım dağları, enginlere sığmam, taşarım.

ANSIZIN GELEBİLİRİZ
#ŞakamızYokYunanistan
Adayımız belli
#TabikideErdoğan","ANSIZIN GELEBİLİRİZ
#ŞakamızYokYunanistan","[""username"", ""Ben"", ""ezelden"", ""beridir"", ""h\u00fcr"", ""ya\u015fad\u0131m"", ""h\u00fcr"", ""ya\u015far\u0131m"", ""Hangi"", ""\u00e7\u0131lg\u0131n"", ""bana"", ""zincir"", ""vuracakm\u0131\u015f"", ""\u015ea\u015far\u0131m"", ""K\u00fckremi\u015f"", ""sel"", ""gibiyim"", ""bendimi"", ""\u00e7i\u011fner"", ""a\u015far\u0131m"", ""Y\u0131rtar\u0131m"", ""da\u011flar\u0131"", ""enginlere"", ""s\u0131\u011fmam"", ""ta\u015far\u0131m"", ""ANSIZIN"", ""GELEB\u0130L\u0130R\u0130Z"", ""\u015eakam\u0131zYokYunanistan"", ""Aday\u0131m\u0131z"", ""belli"", ""TabikideErdo\u011fan""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0]"
1390856001574817799,Hedef: Yahudi Karşıtı,"#MescidiAksa
#Kahrolsunİsrail https://t.co/8zpQE4It3K",#Kahrolsunİsrail,"[""MescidiAksa"", ""Kahrolsun\u0130srail"", ""https"", ""t"", ""co"", ""8zpQE4It3K""]","[0, 1, 0, 0, 0, 0]"
1491893593186963456,Hedef: Yahudi Karşıtı,"#Katilİsrail 
İsrail  #نابلس şehrinde askeri üniformaları içinde üç Filistinli genci,""80'den fazla kurşunla kafalarını patlatarak"" katletti. Dünya zalimsin...
#NFFPost https://t.co/zrzrNeYCyZ",,"[""Katil\u0130srail"", ""\u0130srail"", ""\u0646\u0627\u0628\u0644\u0633"", ""\u015fehrinde"", ""askeri"", ""\u00fcniformalar\u0131"", ""i\u00e7inde"", ""\u00fc\u00e7"", ""Filistinli"", ""genci"", ""80"", ""den"", ""fazla"", ""kur\u015funla"", ""kafalar\u0131n\u0131"", ""patlatarak"", ""katletti"", ""D\u00fcnya"", ""zalimsin"", ""NFFPost"", ""https"", ""t"", ""co"", ""zrzrNeYCyZ""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
