tweet_id,target,text,span,category
1659232250624393216,Immigrant-Refugee_Arabic,تقبري قلبي على فكرة انا من اكثر الناس حبا للسعوديين ارضا وشعبا وزعيما ونحنا نتناقش بي نقطة محددة وجميل الأختلاف دون خلاف وتشرفت بل حديث معك وعلى فكرة انا بشد على ايدك ترحيل المغربين واجب ,ترحيل المغربين واجب,Exclusive/Discriminatory Discourse
1659638788493025285,Immigrant-Refugee_Arabic,افضل شيء صار للسعودية هالفترة هو قرار ترحيل البرماوية واللاجئين السوريين لأن اغلب مهربين المخدرات اللي عندنا منهم.. دمروا ابناء بلدنا لذلك ترحيلهم اصبح وااااجب,"قرار ترحيل البرماوية واللاجئين السوريين,اغلب مهربين المخدرات اللي عندنا منهم,دمروا ابناء بلدنا,ترحيلهم اصبح وااااجب","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion,Exaggeration; Generalization; Attribution; Distortion,Exclusive/Discriminatory Discourse"
1659582052453302274,Immigrant-Refugee_Arabic,"المستوى المقرف من المصريين الدو.نيين فى التعليقات بجد يعرفك ليه الأشكال الزىباله دي بيبجحو و يقلو ادبهم علينا
رسالة لكل مصرى شرم""وط دوني مستني ايه ياروح امك يحصل علشان تفوق؟
#ترحيل_السوريين_مطلب_امني_ووطني
#طرد_السوریین_من_مصر 
#ارجع_يا_سوري_ابنى_بلدك 
#سوريا_الاسد","المستوى المقرف من المصريين الدو.نيين,الزيباله دي بيبجحو و يقلو ادبهم علينا,مستني ايه ياروح امك يحصل علشان تفوق؟,#ترحيل_السوريين_مطلب_امني_ووطني,#طرد_السوریین_من_مصر,#ارجع_يا_سوري_ابنى_بلدك","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm,Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse"
1659888897441054720,Immigrant-Refugee_Arabic,يجب ترحيل جميع المغردين من السوركيين من أتباع سيد قطب والذين عارضوا قمة جدة ومصادرة أموالهم التي اكتسبوها من المملكة العربية السعودية وإخراجهم لأي خازوق فهؤلاء الرعاع لا يستحق,"ترحيل جميع المغردين من السوركيين,مصادرة أموالهم التي اكتسبوها من المملكة العربية السعودية,إخراجهم لأي خازوق,فهؤلاء الرعاع","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm,Swearing; Insult; Defamation; Dehumanization"
1657816683736694786,Immigrant-Refugee_Arabic,"ملوك الخونة في المرروك تحت احضان ديڨول اولاد الدعارة 

#المغرب
#الجزائر 
#ترحيل_المغربيات_مطلب 
#غزة_تنتصر","ملوك الخونة,اولاد الدعارة","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization"
1659139372975783937,Immigrant-Refugee_Arabic,لن يتم ترحيلهم ولهم      هم سبب دمار الأوطان #ترحيل_المغربيات_مطلب2,هم سبب دمار الأوطان,Exaggeration; Generalization; Attribution; Distortion
1659648460398665728,Immigrant-Refugee_Arabic,ترحيل فوري #يبجون عشان يدخلون الكويت #واذا شبعوا  يفسقون ويرفسون النعمه #خلوهم عبرها لغيرهم ترحيل جماعي,"ترحيل فوري,يبجون عشان يدخلون الكويت,يفسقون ويرفسون النعمه,ترحيل جماعي","Threat of Enmity; War; Attack; Murder; or Harm,Exaggeration; Generalization; Attribution; Distortion,Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1658119250375069697,Immigrant-Refugee_Arabic,الحكمة ضالة المؤمن ورأسها مخافة الله ، المطلوب ترحيل الوافدين ممن يعانون من امراض نفسية وتطبيق نظام صحي صارم لمنع الوافد من دخول البلاد تحت اي ظرف,المطلوب ترحيل الوافدين ممن يعانون من امراض نفسية,Exclusive/Discriminatory Discourse
1659854520208310273,Immigrant-Refugee_Arabic,"ابسط قرار واسهلها هو ترحيل  المصرييين عن السعوديه والخليج   هذا. بحد ذاته. يسبب لهم ازمه اقتصاديه واجتماعيه  فكيف لو  صدرت قرارات اكبر   

 سياستنا. تعتمد على ضبط النفس وعدم الدخول في المهاترات     الكلام سهل على كل شخص.  والفعل صعب ولا يجيده  الا السعوديه العظمى","ترحيل المصرييين عن السعوديه والخليج,يسبب لهم ازمه اقتصاديه واجتماعيه","Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1659531541674852355,Immigrant-Refugee_Arabic,ولا واحد يبقى الكل ترحيل,"ولا واحد يبقى,الكل ترحيل","Threat of Enmity; War; Attack; Murder; or Harm,Exclusive/Discriminatory Discourse"
1659649353156272129,Immigrant-Refugee_Arabic,اجانب الهلال على شويه محلييين يبغالهم ترحيل,"اجانب الهلال على شويه محلييين,يبغالهم ترحيل","Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm"
1659580979273424897,Immigrant-Refugee_Arabic,"#مشكاتي_تحبك
#ساعة_استحابة 
#ترحيل_المغربيات_مطلب 
#ترحيل_المغربيات_مطلب2 
هذا مسكين سارقه صورته مخربيه عشان تغرد على اساس انها سعودي وتسب السعوديات وتمدح المخربيات","#ترحيل_المغربيات_مطلب,#ترحيل_المغربيات_مطلب2,المخربيه","Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization"
1659575687093665792,Immigrant-Refugee_Arabic,لابد من ترحيل  اللاجيين قبل  تحديد  النسل,لابد من ترحيل اللاجيين,Exclusive/Discriminatory Discourse
1659429579533045761,Immigrant-Refugee_Arabic,ورشة البناء السعودية لم تعد مجرد بنيان وسن قوانين وانشطة اقتصادية وفكرية وعلمية. انتقلت الآن لتنظيف المناخ العام. مصالحات سياسية، ترحيل العمالة السائبة والمخالفة، حملة شرسة لتطهير الوطن من المخدرات. عندما تحلم وتريد تحقيق الحلم، تسحق كل ما يمكنه تعطيل حلمك.,"ترحيل العمالة السائبة والمخالفة,حملة شرسة لتطهير الوطن","Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm"
1658492840488452096,Immigrant-Refugee_Arabic,ترحيلك صار قريب، جزء من التسويات بالمنطقة، ترحيل جماعة إسرائيل الى اوروبا او اميركا.,"ترحيلك صار قريب,ترحيل جماعة إسرائيل الى اوروبا او اميركا","Threat of Enmity; War; Attack; Murder; or Harm,Exclusive/Discriminatory Discourse"
1659233281252941827,Immigrant-Refugee_Arabic,"ضلوا كذبوا ليل نهار
ترحيل يعني ترحيل
#اللاجئين_السوريين","ترحيل يعني ترحيل,#اللاجئين_السوريين","Threat of Enmity; War; Attack; Murder; or Harm,Exclusive/Discriminatory Discourse"
1657488056411209729,Immigrant-Refugee_Arabic,#ترحيل_المغربيات_مطلب -  هذي البغله ليل نهار تقذف السعوديين والمشكله انها عكست السالفه عشان تتهرب من الحقيقه  والصحيح تشويه سمعة السعوديات من طرف المغربيات,"#ترحيل_المغربيات_مطلب,البغله,تشويه سمعة السعوديات من طرف المغربيات","Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion"
1659437295999623168,Immigrant-Refugee_Arabic,"تذكرين يوم يبتزونكم بصوركم وتبكبكن بالمقاطع.

الله يالايام
لعبوا السواعدة بنفسيتكم 
تطلع معاه عبالها يتزوجها
بالاخير يسفل فيها

اكثر مجتمع تعرضت بناته للابتزاز والسفاله من رخومها 

الركب السود 
#ترحيل_المغربيات_مطلب2 https://twitter.com/n_II7q/status/1659403063503757312…","الركب السود,#ترحيل_المغربيات_مطلب2","Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1659526865927692291,Immigrant-Refugee_Arabic,لعل خطوه اخرى تشمل ترحيل الافارقه,ترحيل الافارقه,Exclusive/Discriminatory Discourse
1659552962497110016,Immigrant-Refugee_Arabic,"النظام والمعارضة في سوريا 
وجهان لعملة واحدة
يا لبناني لا تناصر ولا تدافع عن أي طرف منهما
لأن الإثنين لا يريدان الخير لوطنك

ما يهمنا كلبنانيين ترحيل النازحين من لبنان
وفخار يطبش بعضو
#ترحيل_السوريين_مطلب_امني_ووطني","ترحيل النازحين من لبنان,فخار يطبش بعضو","Exclusive/Discriminatory Discourse,Swearing; Insult; Defamation; Dehumanization"
1658201114477568000,Immigrant-Refugee_Arabic,"لما تسأل مروكي 
لماذا لم تحرر جزيرتي سبة ومليلية المحتلتين من طرف اسبانيا اضافة لجزيرة ليلى التي تم احتلالها سنة 2002؟؟؟ 
جوابه 
#المغرب_اضحوكة_العالم #المغرب_مملكة_التلوين #المغرب_مملكه_الثقوب #ترحيل_المراركة_مطلبنا","#المغرب_اضحوكة_العالم,#المغرب_مملكة_التلوين,#المغرب_مملكه_الثقوب,#ترحيل_المراركة_مطلبنا","Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1660028211122561024,Immigrant-Refugee_Arabic,"https://ye-now.com/news85294063.html…
اول ايام ذو القعدة الكابوس للمغتربين العاملين بهذه المهن ترحيل نهائي من السعودية.. ""اسماء المهن ""","الكابوس للمغتربين,ترحيل نهائي","Exaggeration; Generalization; Attribution; Distortion,Threat of Enmity; War; Attack; Murder; or Harm"
1657644073237217282,Immigrant-Refugee_Arabic,"بصحتها وراحتها تقول اللي ودها تقوله

إذا ودك تعطيج تفاصيل بعد متى تزق بالحمام تواصلي معها ههههههههه..
ياليل هالركب  هههههه 
صباح مايد ان موركو 
عسى نمتي زين وتفكيرج مرتاح 
عسى المغربيه ما اشغلتج

#ترحيل_المغربيات_مطلب_امني 
#جوري_المغربيه",#ترحيل_المغربيات_مطلب_امني,Exclusive/Discriminatory Discourse
1657859049575133185,Immigrant-Refugee_Arabic,"ترحيل الشماليين مطلب شعبي 
وهي بداية مرحلة 

#الجنوب_يعلن_انتهاء_الوحدة",ترحيل الشماليين مطلب شعبي,Exclusive/Discriminatory Discourse
1658187437829414944,Immigrant-Refugee_Arabic,"اللـه يعز الاماراتييـن، ويعز القطرييـن، نبقى عيال عـم وأهـل، انتم  إلى مزابل ومجاري التاريخ. 
#ترحيل_المغربيات_مطلب",انتم إلى مزابل ومجاري التاريخ,Swearing; Insult; Defamation; Dehumanization
1659279732498657280,Immigrant-Refugee_Arabic,لا اعتقد لأن باكستان ليست موطنهم الأصلي فلو كان فيه ترحيل كانت الاتفاقية مع دولتهم بورما لكن يبدو أن دولتهم ترفض رجوعهم رفضا باتا فلم يكن معهم سوى هذا الحل فتستفيد باكستان من رسوم الاستخراج والتجديد وكذلك تستفيد السعودية,"باكستان ليست موطنهم الأصلي,دولتهم ترفض رجوعهم رفضا باتا","Exclusive/Discriminatory Discourse,Exclusive/Discriminatory Discourse"
1658454804841078785,Immigrant-Refugee_Arabic,هم وكت عندهم سجون امنه وفيها  خدمات   مش الاولى كان  ترحيل منسوبي النظام المباد  والمجرمين الذين تم إطلاق سراحهم  ويمارسوا  في السلب والنهب  الان,"المباد  والمجرمين,يمارسوا  في السلب والنهب","Swearing; Insult; Defamation; Dehumanization,Exaggeration; Generalization; Attribution; Distortion"
1659553914272772097,Immigrant-Refugee_Arabic,احد، بترجم وش تقول هالخنزيرة الله يعجل ب ترحيل وطردكم مع مجنسبيكم,"هالخنزيرة,الله يعجل ب ترحيل وطردكم","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1658050645876789248,Immigrant-Refugee_Arabic,"بعد فتره تطلع تسوي نفسها مشهوره سعوديه
وهاتك بثوث ودعم
ومن خلاله #غسيل_اموال
واضحه الفكره؟
#الحرب_ضد_المخدرات #المخدرات_افة_خطيرة 
#ترحيل_اليمنيين_مطلب_امني_ووطني",ترحيل_اليمنيين_مطلب_امني_ووطني,Exclusive/Discriminatory Discourse
1659571269623316480,Immigrant-Refugee_Arabic,مرحبا عبيد اردوغان باقي ترحيل كل سوري ببلدنا له,"عبيد اردوغان,باقي ترحيل كل سوري ببلدنا له","Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse"
1658130538878623744,Immigrant-Refugee_Arabic,ترحيل الأمم المتحدة من لبنان قبل السوري هم أخطر من النازح .,"ترحيل,السوري هم أخطر من النازح","Threat of Enmity; War; Attack; Murder; or Harm,Exaggeration; Generalization; Attribution; Distortion"
1658105274350149632,Immigrant-Refugee_Arabic,"شو هالوقاحة
بتعرفو ليش؟ لأنو في حيوانات عنا بتدافع عنن حرام نسلمهم لبلدهم 

#لا_للتوطين
#ترحيل_السوريين_مطلب_امني_ووطني","حيوانات,حرام نسلمهم لبلدهم","Swearing; Insult; Defamation; Dehumanization,Threat of Enmity; War; Attack; Murder; or Harm"
1659662054880423937,Immigrant-Refugee_Arabic,"مغربيه كا العاده متنكره كا سعودي 
#ترحيل_المغربيات_مطلب2 
#متنكرين_كالسعوديين","مغربيه كا العاده متنكره كا سعودي,#ترحيل_المغربيات_مطلب2,#متنكرين_كالسعوديين","Swearing; Insult; Defamation; Dehumanization,Exclusive/Discriminatory Discourse,Exaggeration; Generalization; Attribution; Distortion"
1653111342432149533,Immigrant-Refugee_Arabic,لا تشملو اولاد الام البنانيه التي تزوجت من سوري مع نازحين ويجب ترحيل النازح والاجى الى بلدهم,"لا تشملو اولاد الام البنانيه التي تزوجت من سوري مع نازحين,يجب ترحيل النازح والاجى الى بلدهم","Exclusive/Discriminatory Discourse,Threat of Enmity; War; Attack; Murder; or Harm"
